Month,Elevation,SCA
1.0,100,0.10120274348750731
1.0,200,0.04204512804965111
1.0,300,0.1286864125292737
1.0,400,0.06190600398783712
1.0,500,0.07092914732427617
1.0,600,0.0668562221896086
1.0,700,0.09534030722281807
1.0,800,0.1496389526106461
1.0,900,0.24382660796303465
1.0,1000,0.516157010802266
1.0,1100,0.850081687282429
1.0,1200,1.8851382631854134
1.0,1300,4.126747006556319
1.0,1400,7.7187151698189
1.0,1500,12.968327113612249
1.0,1600,20.485518200872104
1.0,1700,31.597298129250653
1.0,1800,41.8295024730869
1.0,1900,52.09263236530019
1.0,2000,65.33260594923624
1.0,2100,68.7869788692176
2.0,100,0.07982094672328309
2.0,200,0.023663935105293524
2.0,300,0.09311232192824152
2.0,400,0.03381258566934575
2.0,500,0.053994163826499915
2.0,600,0.053973327828374607
2.0,700,0.06970906263296181
2.0,800,0.09376889806929141
2.0,900,0.15042852907116744
2.0,1000,0.31373171987403015
2.0,1100,0.49413186441920015
2.0,1200,1.2309990790751024
2.0,1300,2.681785836073184
2.0,1400,5.268282083628404
2.0,1500,9.130741319216769
2.0,1600,14.887626779734497
2.0,1700,23.82017342618346
2.0,1800,33.16434598279224
2.0,1900,46.39037258380799
2.0,2000,54.80716664752498
2.0,2100,60.75099942889778
3.0,100,0.30157681557983407
3.0,200,0.21854899976908945
3.0,300,0.36662483979413296
3.0,400,0.2660244346917313
3.0,500,0.30954313432758024
3.0,600,0.3124440566602226
3.0,700,0.36036473539811614
3.0,800,0.4213847499673247
3.0,900,0.5306375908386574
3.0,1000,0.7754762225015476
3.0,1100,0.9817866302194626
3.0,1200,1.8814769644323968
3.0,1300,2.843190518777797
3.0,1400,4.55633559529226
3.0,1500,7.7181234326501444
3.0,1600,11.980618661013253
3.0,1700,19.034987251491142
3.0,1800,26.51636948058241
3.0,1900,36.404799701185894
3.0,2000,47.44251751464339
3.0,2100,36.53112507138779
4.0,100,2.0303032567593795
4.0,200,2.341123776922685
4.0,300,2.6514675193085866
4.0,400,2.433716653508087
4.0,500,2.660217561703012
4.0,600,2.8370252577627224
4.0,700,3.128696136973846
4.0,800,3.3822175362591533
4.0,900,3.843868006332825
4.0,1000,4.3706940534222625
4.0,1100,5.294082485845036
4.0,1200,7.0398175573089325
4.0,1300,8.675961730245897
4.0,1400,11.057113290220162
4.0,1500,14.326984448710155
4.0,1600,17.76912537040156
4.0,1700,25.099171201728364
4.0,1800,32.86721531789898
4.0,1900,44.43972359697448
4.0,2000,52.57712185597794
4.0,2100,58.45916619074816
5.0,100,9.994801695989649
5.0,200,12.25481959885003
5.0,300,13.32218993873598
5.0,400,13.749547035643715
5.0,500,14.29998939825541
5.0,600,15.347257546605404
5.0,700,16.373635176572567
5.0,800,17.32520839049148
5.0,900,18.034443163954474
5.0,1000,18.18657323877698
5.0,1100,20.140850610912466
5.0,1200,22.663805162157544
5.0,1300,24.866692831820487
5.0,1400,28.139769364603882
5.0,1500,31.877616555188645
5.0,1600,36.583722807102
5.0,1700,44.12085818663346
5.0,1800,52.500505701262064
5.0,1900,61.8734709123167
5.0,2000,71.1197886757781
5.0,2100,72.29411764705883
6.0,100,20.939565424702632
6.0,200,26.91248310033688
6.0,300,29.774316063532282
6.0,400,31.757417674275427
6.0,500,34.26986827766841
6.0,600,37.239638285485036
6.0,700,41.28377763758299
6.0,800,46.34872854148952
6.0,900,51.609578407953364
6.0,1000,52.782460123468105
6.0,1100,60.633339279238875
6.0,1200,67.24354481419768
6.0,1300,73.0147224027341
6.0,1400,78.76489852449059
6.0,1500,82.82469924767211
6.0,1600,85.68023199787994
6.0,1700,89.04628376612428
6.0,1800,90.72832065616453
6.0,1900,92.44476608460167
6.0,2000,94.25106236361549
6.0,2100,94.15019988577956
7.0,100,17.632084143565383
7.0,200,24.18453110154958
7.0,300,27.553035691519163
7.0,400,30.788725170113427
7.0,500,34.289870815135195
7.0,600,39.89178078436003
7.0,700,47.85690664475758
7.0,800,56.14458845481526
7.0,900,65.41434173794899
7.0,1000,69.33155846625573
7.0,1100,80.32697239643284
7.0,1200,87.0016862881754
7.0,1300,91.63326534682831
7.0,1400,94.86033693339722
7.0,1500,96.46224251745718
7.0,1600,97.24523597292136
7.0,1700,97.7938168280315
7.0,1800,98.01798356817257
7.0,1900,98.1124754879073
7.0,2000,98.38348455265876
7.0,2100,98.42033123929183
8.0,100,8.328907890901197
8.0,200,11.877351190423726
8.0,300,14.34754272715689
8.0,400,16.168599022822402
8.0,500,20.160437417554053
8.0,600,26.447054820037984
8.0,700,35.58627473994654
8.0,800,45.47503407936899
8.0,900,57.28689909427135
8.0,1000,63.95015955251145
8.0,1100,76.561891553784
8.0,1200,84.93504243721587
8.0,1300,91.00124691969718
8.0,1400,95.27297795410807
8.0,1500,97.47127204225451
8.0,1600,98.44292803970204
8.0,1700,99.00367064125855
8.0,1800,99.0059714313422
8.0,1900,99.25282472686521
8.0,2000,99.23176754335591
8.0,2100,99.1267846944603
9.0,100,2.6503060974370274
9.0,200,3.3689141382537877
9.0,300,4.418501345393799
9.0,400,4.864375031729374
9.0,500,6.709194145751391
9.0,600,9.880973539102708
9.0,700,16.234595577986955
9.0,800,25.48313556047478
9.0,900,38.902966976408926
9.0,1000,50.31377578234121
9.0,1100,65.45773583880487
9.0,1200,77.4333710829586
9.0,1300,85.93568776822016
9.0,1400,92.38827220416758
9.0,1500,95.82019044666772
9.0,1600,97.64412537040162
9.0,1700,98.76737891820606
9.0,1800,98.95685606218031
