Month,Elevation,SCA
1.0,100,0.0
1.0,200,0.0
1.0,300,0.0
1.0,400,0.0
1.0,500,0.0
1.0,600,0.0
1.0,700,0.0
1.0,800,0.0
1.0,900,0.0
1.0,1000,0.0
1.0,1100,0.0
1.0,1200,5.04829480730448E-4
1.0,1300,0.002983287811046809
1.0,1400,0.21414122508872446
1.0,1500,0.10919832526542846
1.0,1600,0.08992975733858376
1.0,1700,0.15048309725106002
1.0,1800,0.3948441703972311
1.0,1900,0.8081930228984454
1.0,2000,1.5670216506364063
1.0,2100,3.4407695063987345
1.0,2200,7.310292491139665
1.0,2300,13.14363212399692
1.0,2400,24.43393962765382
1.0,2500,34.586901248581114
1.0,2600,54.578704849084616
1.0,2700,55.00601827446847
1.0,2800,64.09480352158046
1.0,2900,71.64642582628747
1.0,3000,74.14895877603065
1.0,3100,93.31785995279306
1.0,3200,91.79439252336451
1.0,3300,90.77272727272727
1.0,3400,89.12772585669782
2.0,100,0.0
2.0,200,0.0
2.0,300,0.0
2.0,400,0.0
2.0,500,0.0
2.0,600,0.0
2.0,700,0.0
2.0,800,0.0
2.0,900,0.0
2.0,1000,0.0
2.0,1100,0.0
2.0,1200,0.001314523518005907
2.0,1300,0.004072934085226897
2.0,1400,0.2191564226571139
2.0,1500,0.13262099594031854
2.0,1600,0.11625187712088961
2.0,1700,0.1553941074837091
2.0,1800,0.29900190177152597
2.0,1900,0.4353195020747065
2.0,2000,0.6649769117176054
2.0,2100,1.5049891673963662
2.0,2200,3.163179054954095
2.0,2300,6.553796035937156
2.0,2400,13.7955952610493
2.0,2500,21.21654937570941
2.0,2600,40.525018555170696
2.0,2700,40.087945879458786
2.0,2800,51.298582778612875
2.0,2900,61.481278137696286
2.0,3000,65.15235869103276
2.0,3100,89.15106215578284
2.0,3200,83.88058151609555
2.0,3300,84.00324675324674
2.0,3400,80.3208722741433
3.0,100,0.0
3.0,200,0.0
3.0,300,0.0
3.0,400,0.0
3.0,500,0.0
3.0,600,0.0
3.0,700,0.0
3.0,800,0.0
3.0,900,0.0
3.0,1000,0.0
3.0,1100,0.0
3.0,1200,0.005617047501504046
3.0,1300,0.011322532087595904
3.0,1400,0.2143044305029518
3.0,1500,0.14973011101323333
3.0,1600,0.13695800932158086
3.0,1700,0.1877624062819269
3.0,1800,0.3071161900861556
3.0,1900,0.4963085907484453
3.0,2000,0.7180401134490311
3.0,2100,1.607904834449826
3.0,2200,3.0619575835371653
3.0,2300,6.010863452438072
3.0,2400,12.342845512779272
3.0,2500,18.838819523268985
3.0,2600,37.68283028203855
3.0,2700,35.421147425759976
3.0,2800,47.44685419798156
3.0,2900,56.65257494235205
3.0,3000,61.26306842328944
3.0,3100,85.10424862313138
3.0,3200,78.85358255451715
3.0,3300,79.6655844155844
3.0,3400,77.44548286604362
4.0,100,5.951258635582195E-5
4.0,200,2.5093407017783833E-4
4.0,300,0.00107272393428462
4.0,400,0.0019226618961448064
4.0,500,0.0018674212851874832
