Month,Elevation,SCA
1.0,100,0.02350133677955802
1.0,200,0.03207328809677577
1.0,300,0.0386992202828823
1.0,400,0.029977646495289813
1.0,500,0.04727171022548164
1.0,600,0.12380259575632738
1.0,700,0.12188590190847556
1.0,800,0.15734304141101868
1.0,900,0.2605215884251574
1.0,1000,0.6191540212246428
1.0,1100,1.4942440853120877
1.0,1200,4.745120765991137
1.0,1300,10.614822388548513
1.0,1400,25.6586723220131
1.0,1500,39.72681654397946
1.0,1600,51.42726035387898
1.0,1700,62.00545522949585
1.0,1800,72.5391527599487
1.0,1900,62.47154982709845
1.0,2000,54.32780487804879
2.0,100,0.011764110642534104
2.0,200,0.018921388283163205
2.0,300,0.02370203545409576
2.0,400,0.024253552610570037
2.0,500,0.02144718558408167
2.0,600,0.05825326630270382
2.0,700,0.09845406662562439
2.0,800,0.16318828753903367
2.0,900,0.3095355165984292
2.0,1000,0.5999046083498801
2.0,1100,1.5334471978838442
2.0,1200,5.070731795111769
2.0,1300,10.73100671784261
2.0,1400,26.65918471917782
2.0,1500,41.47454517319891
2.0,1600,54.03566012055213
2.0,1700,65.35665914221215
2.0,1800,77.60113698881356
2.0,1900,72.29298962590381
2.0,2000,64.29073170731708
3.0,100,0.06773173686758364
3.0,200,0.13843361311779137
3.0,300,0.1430789442254875
3.0,400,0.1528221299696634
3.0,500,0.19186152336726564
3.0,600,0.28295112429956376
3.0,700,0.33801217593542715
3.0,800,0.4846885935317843
3.0,900,0.7871000092497483
3.0,1000,1.2659197776959787
3.0,1100,2.742275605650465
3.0,1200,7.293545948669945
3.0,1300,13.00261205057951
3.0,1400,29.620185601639637
3.0,1500,40.47007980193204
3.0,1600,52.59385572622977
3.0,1700,64.14929771758207
3.0,1800,76.39006051714661
3.0,1900,70.91071989940274
3.0,2000,62.432195121951224
4.0,100,1.3639799694235646
4.0,200,2.2172597366209175
4.0,300,2.391619320605348
4.0,400,2.3801013891106453
4.0,500,2.370262507158663
4.0,600,2.559520894253886
4.0,700,2.7753368903481723
4.0,800,3.26252608784344
4.0,900,4.052606725053644
4.0,1000,5.350709475397753
4.0,1100,8.498504757030682
4.0,1200,16.031100392354453
4.0,1300,21.87464553594961
4.0,1400,37.84152694355086
4.0,1500,49.78013572960186
4.0,1600,59.57375072914635
4.0,1700,72.24529721595174
4.0,1800,83.233082706767
4.0,1900,84.79000314366556
4.0,2000,86.22439024390243
5.0,100,7.766917067020101
5.0,200,11.70161170465492
5.0,300,12.921342410127837
5.0,400,13.263016924796434
5.0,500,13.5186702833727
5.0,600,13.346969937050746
5.0,700,13.916844517408842
5.0,800,15.675961523373086
5.0,900,17.35777538690717
5.0,1000,20.473189243554547
5.0,1100,24.57784820663327
5.0,1200,32.75267988913283
5.0,1300,38.970812132056345
5.0,1400,54.50288935067882
5.0,1500,64.70442337025001
5.0,1600,71.70604705424842
5.0,1700,83.1359418108853
5.0,1800,91.9229781771503
5.0,1900,95.79063187676836
5.0,2000,96.95609756097562
6.0,100,16.872386278947488
6.0,200,24.584245982920965
6.0,300,27.677074269335275
6.0,400,29.399253552610606
6.0,500,31.168256744698066
6.0,600,32.30521023897669
6.0,700,35.45059169573854
6.0,800,42.71170383040162
6.0,900,47.59341028474606
6.0,1000,55.886515042330004
6.0,1100,61.717124694014586
6.0,1200,70.23336812929709
6.0,1300,74.91073496872728
6.0,1400,84.34467249281197
6.0,1500,88.12259875765417
6.0,1600,91.54544040443312
6.0,1700,95.19369199899664
6.0,1800,94.96405648267019
6.0,1900,96.04715498270988
6.0,2000,96.8409756097561
7.0,100,14.728181467614519
7.0,200,22.32137366452698
7.0,300,25.07751787207193
7.0,400,28.048483155037562
7.0,500,31.229583886419924
7.0,600,35.33675328791003
7.0,700,41.39734249948709
7.0,800,54.37267955497665
7.0,900,63.600479039583824
7.0,1000,76.94884104329425
7.0,1100,85.4478329767355
7.0,1200,92.24582988373348
7.0,1300,95.14124244142863
7.0,1400,96.79040109311387
7.0,1500,97.79698034794525
7.0,1600,98.14765700952736
7.0,1700,99.07505643340846
7.0,1800,98.85934348065294
7.0,1900,99.15875510845652
7.0,2000,99.46926829268294
8.0,100,6.9791524503563425
8.0,200,12.492163192710334
8.0,300,15.033106413471941
8.0,400,18.057851668529505
8.0,500,21.601577795437034
8.0,600,27.794424597744275
8.0,700,35.18798481428287
8.0,800,50.72050308346546
8.0,900,62.13418950299627
8.0,1000,75.90378922592787
8.0,1100,84.3602394855128
8.0,1200,91.94298981318164
8.0,1300,95.12473939403611
8.0,1400,97.57129437217098
8.0,1500,98.48407277228817
8.0,1600,98.56468986972581
8.0,1700,99.41428392274881
8.0,1800,99.32935998532923
8.0,1900,99.83212826155304
8.0,2000,100.0
9.0,100,1.9974059183896797
9.0,200,3.973932534993402
9.0,300,5.172517104297833
9.0,400,7.0067779019639085
