Month,Elevation,SCA
1.0,100,0.0
1.0,200,0.0
1.0,300,0.0
1.0,400,0.0
1.0,500,0.0
1.0,600,0.0
1.0,700,0.0
1.0,800,0.0
1.0,900,0.0
1.0,1000,0.0
1.0,1100,0.0
1.0,1200,0.0
1.0,1300,0.0
1.0,1400,0.0
1.0,1500,1.9149966769175283E-4
1.0,1600,1.1985952463712526E-5
1.0,1700,1.7366337092180494E-4
1.0,1800,0.0026981308803176235
1.0,1900,4.6917215382375274E-4
1.0,2000,2.745791216900342E-4
1.0,2100,0.0069385314951357765
1.0,2200,3.9856516540454285E-4
1.0,2300,0.003258081067213951
1.0,2400,0.005250847295813638
1.0,2500,0.00101993982355041
1.0,2600,0.005614154474310983
1.0,2700,0.005716307809565286
1.0,2800,0.044703514216220694
1.0,2900,0.05853456439393933
1.0,3000,0.04581707110130662
1.0,3100,0.009692693933326963
1.0,3200,0.002695162891862498
1.0,3300,0.005413105413105412
1.0,3400,0.10743302222520644
1.0,3500,0.3210418222554145
1.0,3600,0.2583586626139818
1.0,3700,0.8953068592057761
2.0,100,0.0
2.0,200,0.0
2.0,300,0.0
2.0,400,0.0
2.0,500,0.0
2.0,600,0.0
2.0,700,0.0
2.0,800,0.0
2.0,900,0.0
2.0,1000,0.0
2.0,1100,0.0
2.0,1200,0.0
2.0,1300,0.0
2.0,1400,0.0
2.0,1500,0.0
2.0,1600,0.0
2.0,1700,0.0
2.0,1800,0.0
2.0,1900,0.0
2.0,2000,0.0
2.0,2100,0.0
2.0,2200,0.005300916699880419
2.0,2300,0.01613648024628012
2.0,2400,0.035777364074657474
2.0,2500,0.03197511346830536
2.0,2600,0.02974367698763748
2.0,2700,0.03427062634401283
2.0,2800,0.04607341552741193
2.0,2900,0.02689985795454543
2.0,3000,0.03634820974036992
2.0,3100,3.4957256808720193E-4
2.0,3200,0.0
2.0,3300,0.017806267806267803
2.0,3400,0.02638823608406633
2.0,3500,0.12434652725914862
2.0,3600,0.17249240121580553
2.0,3700,1.0938628158844763
3.0,100,0.0
3.0,200,0.0
3.0,300,0.0
3.0,400,0.0
3.0,500,0.0
3.0,600,0.0
3.0,700,0.0
3.0,800,0.0
3.0,900,0.0
3.0,1000,0.0
3.0,1100,0.0
3.0,1200,0.0
3.0,1300,0.0
3.0,1400,0.0
3.0,1500,0.0
3.0,1600,0.0
3.0,1700,0.0
3.0,1800,0.0
3.0,1900,0.0
3.0,2000,0.0
3.0,2100,0.0
3.0,2200,0.0
3.0,2300,0.0
3.0,2400,0.0
3.0,2500,9.434443367841292E-4
3.0,2600,0.01091641147782691
3.0,2700,0.0093910771157144
3.0,2800,0.01951410439207132
3.0,2900,0.018732244318181802
3.0,3000,0.00868827422365518
3.0,3100,0.007785934471033133
3.0,3200,0.004208236796066005
3.0,3300,0.07585470085470084
3.0,3400,0.3345195729537365
3.0,3500,0.5912994772218073
3.0,3600,0.773809523809524
3.0,3700,0.8014440433212996
4.0,100,0.0
