Month,Elevation,SCA
1.0,100,0.33737401480505974
1.0,200,0.37840905559095595
1.0,300,0.5525418755114754
1.0,400,0.8244030785069928
1.0,500,1.1974473379963326
1.0,600,1.5575084181865977
1.0,700,2.8233066198265924
1.0,800,4.760223942518271
1.0,900,7.4372362737629905
1.0,1000,14.205747052761835
1.0,1100,23.847931213947994
1.0,1200,18.940417170495756
1.0,1300,23.462976684449703
1.0,1400,14.82779727198375
1.0,1500,6.43232020099801
1.0,1600,18.251374439651524
2.0,100,0.37648320878290964
2.0,200,0.44116112499629323
2.0,300,0.6090013692372546
2.0,400,0.8413717278152211
2.0,500,1.1916102723540216
2.0,600,1.512222735172603
2.0,700,2.6736421853844696
2.0,800,4.6790712608573894
2.0,900,7.4959770655317595
2.0,1000,14.905870809646137
2.0,1100,23.145433057206034
2.0,1200,22.648926844014504
2.0,1300,19.12959395376406
2.0,1400,11.747249558082475
2.0,1500,8.391597166486372
2.0,1600,15.392624545377657
3.0,100,0.9913683092517185
3.0,200,1.409900420601503
3.0,300,2.1001590590731736
3.0,400,2.75627426929941
3.0,500,3.454126504083804
3.0,600,4.251891541213303
3.0,700,6.640076847074506
3.0,800,10.666063484217469
3.0,900,16.098277420332984
3.0,1000,26.275223477321923
3.0,1100,37.416045018866285
3.0,1200,37.07356408706168
3.0,1300,34.871196403872744
3.0,1400,21.704904624963728
3.0,1500,12.007816589315
3.0,1600,18.543516873889875
4.0,100,3.3068842797601508
4.0,200,5.184823181926987
4.0,300,7.5819272507505
4.0,400,9.60912331469797
4.0,500,11.731091518137172
4.0,600,14.152325582011919
4.0,700,18.234965418816902
4.0,800,24.691794364805084
4.0,900,31.92754304530304
4.0,1000,47.11542917999962
4.0,1100,66.2830702172876
4.0,1200,71.66774486094319
4.0,1300,75.13198972535073
4.0,1400,71.0259346225892
4.0,1500,65.91094671458983
4.0,1600,51.77078575657617
5.0,100,9.721902249589668
5.0,200,16.50000947307745
5.0,300,23.71597479161471
5.0,400,28.570039282810985
5.0,500,32.211546905037
5.0,600,36.52214805937853
5.0,700,41.542104877959886
5.0,800,48.39433677882986
5.0,900,53.9096187758691
5.0,1000,66.35522170232262
5.0,1100,78.4179316476557
5.0,1200,83.28819528415957
5.0,1300,87.86413258249358
5.0,1400,91.12423818695088
5.0,1500,87.91241232508638
5.0,1600,88.27108178973187
6.0,100,18.75395960443652
