Month,Elevation,SCA
1.0,100,0.0
1.0,200,0.0
1.0,300,0.0
1.0,400,0.0
1.0,500,0.0
1.0,600,0.0
1.0,700,0.0
1.0,800,0.0
1.0,900,0.0
1.0,1000,0.0
1.0,1100,7.406384977158025E-5
1.0,1200,0.0017706850758144553
1.0,1300,0.004948548044228266
1.0,1400,0.054366236130474234
1.0,1500,0.12066529252388547
1.0,1600,0.6753382129665285
1.0,1700,2.442916774491158
1.0,1800,7.221612610862941
1.0,1900,18.928983688833103
1.0,2000,45.000536925855435
1.0,2100,50.592570579494804
1.0,2200,59.8139075818753
1.0,2300,74.08211330362828
1.0,2400,69.46611011727293
1.0,2500,86.16796875
1.0,2600,72.51042654028437
1.0,2700,73.51175656984786
1.0,2800,76.93449334698053
1.0,2900,88.80314960629921
1.0,3000,87.6696113074205
2.0,100,0.0
2.0,200,0.0
2.0,300,0.0
2.0,400,0.0
2.0,500,0.0
2.0,600,0.0
2.0,700,0.0
2.0,800,0.0
2.0,900,0.0
2.0,1000,1.496489358128227E-4
2.0,1100,5.420127187829282E-4
2.0,1200,0.0065896381302462
2.0,1300,0.007567196204453687
2.0,1400,0.060455577191183274
2.0,1500,0.1198550668274155
2.0,1600,0.34765498122927396
2.0,1700,0.961779497969148
2.0,1800,2.3934906454327676
2.0,1900,7.279974905897107
2.0,2000,21.96807731732319
2.0,2100,30.85557206537891
2.0,2200,38.65688649618666
2.0,2300,55.26543602800766
2.0,2400,49.854899622341506
2.0,2500,68.84114583333333
2.0,2600,53.5303317535545
2.0,2700,52.20401106500692
2.0,2800,59.44114636642782
2.0,2900,78.56062992125985
2.0,3000,72.45759717314488
3.0,100,0.0
3.0,200,0.0
3.0,300,0.0
3.0,400,0.0
3.0,500,0.0
3.0,600,0.0
3.0,700,0.0
3.0,800,0.0
3.0,900,0.0
3.0,1000,0.0
3.0,1100,0.0
3.0,1200,0.008662908630408696
3.0,1300,0.014820752039906989
3.0,1400,0.051600972451060476
3.0,1500,0.13742724173245707
3.0,1600,0.4043448374840421
3.0,1700,1.0931603640905043
3.0,1800,2.510357998316823
3.0,1900,5.973525721455449
3.0,2000,13.616146824815734
3.0,2100,22.69910846953939
3.0,2200,29.33342305966802
3.0,2300,45.01432208784215
3.0,2400,44.32458755714572
3.0,2500,58.69817708333335
3.0,2600,44.607582938388624
3.0,2700,43.982019363762106
3.0,2800,49.15455475946775
3.0,2900,62.91023622047244
3.0,3000,55.67137809187279
4.0,100,0.004591699337658671
4.0,200,0.005195195104582881
4.0,300,0.007145491997270919
4.0,400,0.015996617181961315
4.0,500,0.029412586335766128
4.0,600,0.03489072689232667
4.0,700,0.030206849440598614
4.0,800,0.03163510508571853
4.0,900,0.03460126489757527
4.0,1000,0.03948594063518337
4.0,1100,0.0626108853659932
4.0,1200,0.22337528437426424
4.0,1300,0.38749022985358467
4.0,1400,0.7918447765321283
4.0,1500,1.2608084107909094
4.0,1600,2.148896795002525
