Month,Elevation,SCA
1.0,100,0.07774253839792536
1.0,200,0.14618795537521553
1.0,300,0.1750024826102702
1.0,400,0.2386957612707549
1.0,500,0.2899573496726148
1.0,600,0.36795652548313296
1.0,700,0.7119389704487147
1.0,800,1.3077968329529206
1.0,900,3.3022271016311135
1.0,1000,8.86132014620512
1.0,1100,13.247374562427067
2.0,100,0.09733925539522735
2.0,200,0.16034989591348622
2.0,300,0.20891478612121567
2.0,400,0.2580350376299336
2.0,500,0.3195272421457331
2.0,600,0.4097356547150049
2.0,700,0.6270819554952961
2.0,800,1.1013437302947682
2.0,900,2.9753764115432864
2.0,1000,7.0823478821758785
2.0,1100,8.556592765460907
3.0,100,0.33198862898193354
3.0,200,0.6290650457633323
3.0,300,0.8541423306757361
3.0,400,1.2067090466122823
3.0,500,1.44853787469213
3.0,600,1.6708651662192813
3.0,700,2.3132388512561293
3.0,800,3.3489657806158175
3.0,900,7.642781524466741
3.0,1000,12.5549344227048
3.0,1100,15.02800466744457
4.0,100,1.4889601731048652
4.0,200,3.1567329339186476
4.0,300,4.275148888139965
4.0,400,6.25210656417269
4.0,500,7.848299993992965
4.0,600,9.054637593531137
4.0,700,11.92645246389682
4.0,800,14.412897324084996
4.0,900,22.088417503136753
4.0,1000,31.574930122554303
4.0,1100,33.203033838973155
5.0,100,5.216216626708759
5.0,200,12.304209965996138
5.0,300,16.38359619253427
5.0,400,23.98589873572248
5.0,500,28.930234276446235
5.0,600,32.67726430546988
5.0,700,41.04628614694797
5.0,800,47.08754229686417
5.0,900,56.831967534504294
5.0,1000,69.4986024510858
5.0,1100,71.88506417736288
6.0,100,12.22727136139548
6.0,200,29.226658052319074
6.0,300,38.14751807722226
6.0,400,55.27983691717706
6.0,500,65.40523157325674
6.0,600,72.107298315076
6.0,700,80.44627583043363
6.0,800,84.2002850875243
6.0,900,86.39519291091581
6.0,1000,86.95420339711895
6.0,1100,86.0810968494749
7.0,100,13.435660602318599
7.0,200,37.08516583759797
7.0,300,48.05900495575776
7.0,400,68.77284286981033
7.0,500,81.51032858773377
7.0,600,88.81669998490793
7.0,700,94.00468848732271
7.0,800,95.58830164213983
7.0,900,95.72849356963606
7.0,1000,95.44227047946681
7.0,1100,94.31038506417738
8.0,100,5.061361726831344
8.0,200,21.50492789804632
8.0,300,33.423167260710876
8.0,400,57.52408392009155
8.0,500,77.93553012554871
8.0,600,88.62101743628928
8.0,700,95.15351710238613
8.0,800,97.16822828316937
8.0,900,97.37203968005005
8.0,1000,97.3506772737046
8.0,1100,97.03967327887982
9.0,100,0.9688568535112614
9.0,200,4.733705420740537
9.0,300,6.688458270224011
9.0,400,14.693359702826195
9.0,500,25.4036469033461
9.0,600,34.75980403504145
9.0,700,47.20396485753109
9.0,800,51.69783386768745
9.0,900,52.643173619824246
9.0,1000,56.417544614061505
9.0,1100,52.13535589264877
10.0,100,0.3332033649245988
10.0,200,1.6296026707153912
10.0,300,1.1810154410719986
10.0,400,2.8988713563221684
10.0,500,6.674948639394521
10.0,600,12.212879945999568
10.0,700,21.462238794146977
10.0,800,27.455482828139306
10.0,900,34.662758782935974
10.0,1000,51.47301655557946
10.0,1100,52.761960326721116
11.0,100,0.14833423311565794
11.0,200,0.5611238135838948
11.0,300,0.3335402939105012
11.0,400,0.662625058704051
11.0,500,1.3079503814501077
11.0,600,2.479375252896108
11.0,700,4.808403906274473
11.0,800,7.593914580317401
11.0,900,11.205712829360092
11.0,1000,21.348742205977214
11.0,1100,28.156942823803963
12.0,100,0.09200754046959951
12.0,200,0.19049923927612403
12.0,300,0.1709426127448811
12.0,400,0.28874043569003044
12.0,500,0.4622394425422018
12.0,600,0.7945756854930981
12.0,700,1.7239669208336532
12.0,800,2.7029538975283556
12.0,900,9.143683343789204
12.0,1000,14.511932917652121
12.0,1100,13.44340723453909
