Month,Elevation,SCA
1.0,100,1.3038970760352202
1.0,200,3.7370004525194234
1.0,300,8.058229325701433
1.0,400,7.326216129283571
1.0,500,9.276570320212278
1.0,600,15.467462755983819
1.0,700,16.168105939491223
1.0,800,20.373977283042056
1.0,900,31.65805179051177
1.0,1000,48.308489261512996
1.0,1100,72.04775086618373
1.0,1200,91.7997935966274
1.0,1300,97.28573564096597
1.0,1400,98.96195753601933
1.0,1500,99.36402906461309
1.0,1600,99.33013118231919
1.0,1700,99.76270095795616
1.0,1800,99.65241374563169
1.0,1900,98.93262691909221
1.0,2000,98.12214034749564
1.0,2100,99.32113415400539
1.0,2200,99.90117555871322
1.0,2300,99.93942643872923
1.0,2400,99.92761450515543
1.0,2500,99.88598969586161
1.0,2600,99.93762429940332
1.0,2700,100.0
1.0,2800,100.0
1.0,2900,100.0
1.0,3000,100.0
1.0,3100,100.0
1.0,3200,100.0
1.0,3300,100.0
1.0,3400,100.0
2.0,100,1.3662789364853132
2.0,200,3.7991927467366553
2.0,300,7.996695577574855
2.0,400,7.108596668005362
2.0,500,8.985551841781987
2.0,600,14.754263685903839
2.0,700,15.079408859782479
2.0,800,18.975569058517507
2.0,900,29.830860878767588
2.0,1000,46.50777327421475
2.0,1100,70.90490213230768
2.0,1200,91.47163008361603
2.0,1300,97.24422664005097
2.0,1400,99.00517113743282
2.0,1500,99.38786135206057
2.0,1600,99.50175888581954
2.0,1700,99.67600059504686
2.0,1800,99.65296129308838
2.0,1900,99.70043326740165
2.0,2000,99.56911356248538
2.0,2100,99.67848878045179
2.0,2200,99.85116766424073
2.0,2300,99.92284592780065
2.0,2400,99.91106123307856
2.0,2500,99.90086421804872
2.0,2600,99.92026758271558
2.0,2700,99.88266545233763
2.0,2800,99.9995256916997
2.0,2900,99.99583550234252
2.0,3000,100.0
2.0,3100,100.0
2.0,3200,100.0
2.0,3300,100.0
2.0,3400,100.0
3.0,100,2.453714067828951
3.0,200,5.505456629407033
3.0,300,10.123296574574841
3.0,400,9.838910835506324
3.0,500,12.031912387804107
3.0,600,18.009773924595827
3.0,700,18.578565148127126
3.0,800,22.961059768163278
3.0,900,34.5428434154028
3.0,1000,51.39548118947016
3.0,1100,74.6328330534623
3.0,1200,92.8721775718071
3.0,1300,97.60808949878138
3.0,1400,98.9605562744173
3.0,1500,99.32524727519232
3.0,1600,99.28273714994603
3.0,1700,99.36619235918707
3.0,1800,99.36628421780522
3.0,1900,99.26464789174634
3.0,2000,98.92256705014442
3.0,2100,99.40204058999674
3.0,2200,99.64252393460494
3.0,2300,99.63407048325845
3.0,2400,99.63600336676723
3.0,2500,99.64990859232164
3.0,2600,99.594738745254
3.0,2700,99.88221007893145
3.0,2800,99.8991304347827
3.0,2900,99.98256116605933
3.0,3000,100.0
3.0,3100,100.0
3.0,3200,100.0
3.0,3300,100.0
3.0,3400,100.0
4.0,100,5.040530948834994
4.0,200,8.971272772799544
4.0,300,14.472065350754104
4.0,400,15.057927908691246
4.0,500,17.719064133668876
4.0,600,24.0360983186802
4.0,700,25.356420832251867
4.0,800,31.029784402837986
4.0,900,43.5097601070522
4.0,1000,60.18205061089002
4.0,1100,80.64890261629118
4.0,1200,94.80969511690526
4.0,1300,98.1841465513857
4.0,1400,99.00819761365639
4.0,1500,99.29855980669932
4.0,1600,99.21113821186952
4.0,1700,99.33033388340583
4.0,1800,99.32547785248795
4.0,1900,99.32520486013046
4.0,2000,99.28487877964845
4.0,2100,99.29465823814286
4.0,2200,99.22466233188345
4.0,2300,99.24411745779784
4.0,2400,99.30251806130319
4.0,2500,99.16033737743041
4.0,2600,99.30347134333753
4.0,2700,99.34911961141475
4.0,2800,99.49312252964435
4.0,2900,99.75429463820926
4.0,3000,99.60102489019032
4.0,3100,99.65118397085611
4.0,3200,99.96410256410257
4.0,3300,99.85732565579016
4.0,3400,99.89182058047493
5.0,100,11.257202132856063
5.0,200,17.848031669232924
5.0,300,26.35565176866415
5.0,400,29.374348966854914
5.0,500,33.24683969182275
5.0,600,39.818589269621036
5.0,700,41.69126277975105
5.0,800,47.11690659725463
5.0,900,58.0959095303999
5.0,1000,71.30408572811035
5.0,1100,86.61867162858879
5.0,1200,96.2094669697811
5.0,1300,98.61244726439226
5.0,1400,99.00623335904652
5.0,1500,99.12136040467944
5.0,1600,99.03487508015381
5.0,1700,98.92106983840355
5.0,1800,98.79384368928118
5.0,1900,98.65305955856998
5.0,2000,98.593800106895
5.0,2100,98.57719862481983
5.0,2200,98.49755271354539
5.0,2300,98.55777439351348
5.0,2400,98.62421968155994
5.0,2500,98.46971081934508
5.0,2600,98.44720665340809
5.0,2700,98.69034608378878
5.0,2800,98.4392094861661
5.0,2900,98.73217074440399
5.0,3000,98.61346998535869
5.0,3100,98.69216757741349
5.0,3200,98.30641025641025
5.0,3300,98.73000639795268
5.0,3400,99.00263852242745
6.0,100,21.05414690363761
6.0,200,32.92039869252552
6.0,300,47.67502446233178
6.0,400,54.92908679759041
6.0,500,62.461873967365754
6.0,600,69.35888257993236
6.0,700,74.04918237054645
6.0,800,79.15810377578897
6.0,900,85.1509292551079
6.0,1000,90.31298665587993
6.0,1100,95.48225366298703
