Month,Elevation,SCA
1.0,100,0.0
1.0,200,0.0
1.0,300,0.0
1.0,400,0.0
1.0,500,0.0
1.0,600,0.0
1.0,700,0.0
1.0,800,0.0
1.0,900,0.0
1.0,1000,0.003731483735298034
1.0,1100,0.00255617111427179
1.0,1200,0.0048231885678087835
1.0,1300,0.06708627063006832
1.0,1400,0.219467332344827
1.0,1500,0.06664274289464021
1.0,1600,0.07899950266955531
1.0,1700,0.1542922633967281
1.0,1800,0.12077676668855697
1.0,1900,0.19204742372063732
1.0,2000,0.3642015108324418
1.0,2100,0.6765078334570045
1.0,2200,1.543351792247291
1.0,2300,2.3576185511801198
1.0,2400,3.599192034959947
1.0,2500,5.831999613321108
1.0,2600,8.209438674182586
1.0,2700,9.528297450052255
1.0,2800,11.741375554768918
1.0,2900,13.387305920491341
1.0,3000,15.717336486791972
1.0,3100,18.418178321902413
1.0,3200,19.70920192203474
1.0,3300,23.11544398952948
1.0,3400,25.30562856883893
1.0,3500,33.47889610389612
1.0,3600,38.5615671641791
1.0,3700,22.544800000000006
1.0,3800,30.863418530351453
1.0,3900,21.8134328358209
2.0,100,0.0
2.0,200,0.0
2.0,300,0.0
2.0,400,0.0
2.0,500,2.4079752139084893E-6
2.0,600,3.445484774238731E-4
2.0,700,0.0
2.0,800,0.0
2.0,900,0.0
2.0,1000,2.885814590176691E-4
2.0,1100,2.088700132284342E-4
2.0,1200,0.001043355132003059
2.0,1300,0.048088187203252
2.0,1400,0.18902590347249654
2.0,1500,0.061161464955092136
2.0,1600,0.07331924915433331
2.0,1700,0.18237064507412623
2.0,1800,0.1121421966269663
2.0,1900,0.14485584972983478
2.0,2000,0.2745177732495134
2.0,2100,0.4868996489926458
2.0,2200,1.0924073427622125
2.0,2300,1.3511787547152792
2.0,2400,1.6182583400853454
2.0,2500,2.4875518391415565
2.0,2600,3.190890498364657
2.0,2700,3.71401617477036
2.0,2800,4.885326190540964
2.0,2900,6.091462634362716
2.0,3000,7.258030015825259
2.0,3100,8.064418947503356
2.0,3200,9.315220925611468
2.0,3300,13.322035035908428
2.0,3400,13.726275718299647
2.0,3500,21.64833603896105
2.0,3600,23.92164179104478
2.0,3700,14.913599999999999
2.0,3800,21.49041533546326
2.0,3900,21.832622601279315
3.0,100,0.0
3.0,200,0.0
3.0,300,0.0
3.0,400,0.0
3.0,500,8.187115727288864E-4
3.0,600,0.0
3.0,700,0.0
3.0,800,0.0
3.0,900,0.0
3.0,1000,6.524450377790779E-5
3.0,1100,7.210988551934037E-4
3.0,1200,8.593706332793051E-4
3.0,1300,0.02472710564333528
3.0,1400,0.15550216783348078
3.0,1500,0.049801090924004816
3.0,1600,0.06572571198402015
3.0,1700,0.1782521594096245
3.0,1800,0.11571089698058162
3.0,1900,0.1328701368020084
3.0,2000,0.2227489465001299
3.0,2100,0.3567718737515048
3.0,2200,0.9453291156176055
3.0,2300,1.1226096284694072
3.0,2400,1.187080528953343
3.0,2500,1.7450780608052423
