Month,Elevation,SCA
1.0,100,0.04177734676078698
1.0,200,0.06609380870268977
1.0,300,0.06954399010823839
1.0,400,0.06743531206601841
1.0,500,0.2066587569832903
1.0,600,0.09999875431136654
1.0,700,0.08376883299450955
1.0,800,0.08930353617434425
1.0,900,0.11278359689313583
1.0,1000,0.2076764886049695
1.0,1100,0.47953517926471423
1.0,1200,0.9908713371977826
1.0,1300,2.465118528429609
1.0,1400,4.915053997127406
1.0,1500,10.954183777120003
1.0,1600,15.96760139156514
1.0,1700,27.09375089391453
1.0,1800,31.725747523778978
1.0,1900,34.984658828640434
1.0,2000,36.76452708743072
1.0,2100,39.68619791666668
1.0,2200,37.04781704781706
1.0,2300,9.964788732394368
2.0,100,0.04242464428196848
2.0,200,0.053574123244965764
2.0,300,0.05431277574645604
2.0,400,0.051843416785741885
2.0,500,0.16301342319797407
2.0,600,0.09161307152377897
2.0,700,0.07745028401183802
2.0,800,0.08298543318681136
2.0,900,0.10350466864511844
2.0,1000,0.15745771399282518
2.0,1100,0.37809267804211416
2.0,1200,0.8480374003471266
2.0,1300,2.247860015302014
2.0,1400,4.491995614214321
2.0,1500,10.361561601972621
2.0,1600,15.328783564274415
2.0,1700,25.61847442403301
2.0,1800,32.232852751529215
2.0,1900,37.43463031849899
2.0,2000,42.21839799749687
2.0,2100,56.691406250000014
2.0,2200,66.78544698544702
2.0,2300,71.35422535211266
3.0,100,0.1982802345756045
3.0,200,0.32631224035162176
3.0,300,0.31309212872385034
3.0,400,0.3209067168877568
3.0,500,0.5085045713317206
3.0,600,0.40637001202456224
3.0,700,0.3823252824346153
3.0,800,0.3789130245088957
3.0,900,0.425844193578553
3.0,1000,0.4762660799339926
3.0,1100,0.87187738074248
3.0,1200,1.4771773760775104
3.0,1300,3.110152015485545
3.0,1400,4.880709569150535
3.0,1500,9.372531102680181
3.0,1600,13.817412977857288
3.0,1700,22.297700708838466
3.0,1800,29.310798083192772
3.0,1900,34.477857123462485
3.0,2000,29.78052923296978
3.0,2100,25.75173611111112
3.0,2200,14.77089397089398
3.0,2300,0.0
4.0,100,1.373495481721975
4.0,200,2.460338140053156
4.0,300,2.652717999919115
4.0,400,2.8061478857689868
4.0,500,3.0798803244964983
4.0,600,2.9137705016535285
4.0,700,2.663582727864536
4.0,800,2.469093923495631
4.0,900,2.4720135450012055
4.0,1000,2.7533853808553577
4.0,1100,3.983341040424024
4.0,1200,5.566927573086905
4.0,1300,8.426680025941561
4.0,1400,11.199881694900439
4.0,1500,15.819495932559684
4.0,1600,20.263575322736624
4.0,1700,27.805638669740798
4.0,1800,34.2067088253863
4.0,1900,38.502973200467025
4.0,2000,42.45816198819952
4.0,2100,66.58051215277779
4.0,2200,60.94428274428275
4.0,2300,29.49859154929579
5.0,100,6.475211272783789
5.0,200,11.743047421949061
5.0,300,13.028750874582798
5.0,400,14.240302968920476
5.0,500,14.766948490679896
5.0,600,14.59558645189077
5.0,700,14.246807139893752
5.0,800,13.38322621371941
5.0,900,12.512147137470276
5.0,1000,12.730200897601092
5.0,1100,15.78583214954661
5.0,1200,18.848157298047393
5.0,1300,22.61310267090453
5.0,1400,26.23584219668423
5.0,1500,31.336099945304813
5.0,1600,34.91603916900685
5.0,1700,40.32603136281207
5.0,1800,47.53057887165048
5.0,1900,57.811860218849276
5.0,2000,70.90577507598782
5.0,2100,89.1881510416667
5.0,2200,92.8623700623701
5.0,2300,82.14718309859155
6.0,100,12.335230070919911
6.0,200,22.791615729217348
6.0,300,26.363440814619885
6.0,400,29.82217684318914
6.0,500,31.868587091264434
6.0,600,34.38819907863058
6.0,700,37.02371255760631
6.0,800,38.27876209356383
6.0,900,39.711875660102784
6.0,1000,43.37328449450575
6.0,1100,51.481376564013075
6.0,1200,58.87689793708305
6.0,1300,66.01900720582492
6.0,1400,72.9002004977323
6.0,1500,77.82171631230379
6.0,1600,81.92547958358284
6.0,1700,84.94377921312642
6.0,1800,86.71098852192627
6.0,1900,85.98009720600605
6.0,2000,88.49660289647773
6.0,2100,93.4266493055556
6.0,2200,96.21621621621625
6.0,2300,97.37323943661974
7.0,100,10.525895727517558
7.0,200,19.409324457637602
7.0,300,22.900427702147066
7.0,400,27.2467402828956
7.0,500,31.13313608975895
7.0,600,37.481438872960034
7.0,700,43.65874268817102
7.0,800,50.637171960384705
7.0,900,58.255522581382856
7.0,1000,67.28283056843938
7.0,1100,77.16044998320055
7.0,1200,84.7679525050405
7.0,1300,90.85413259162996
7.0,1400,94.94136380942531
7.0,1500,96.47597084639318
7.0,1600,97.07158076799153
7.0,1700,97.25051918555101
7.0,1800,97.2077852182284
7.0,1900,96.75823400038004
7.0,2000,96.54514571786163
7.0,2100,96.86566840277781
7.0,2200,96.69313929313932
7.0,2300,96.81619718309861
8.0,100,4.988468819656843
8.0,200,9.279747292708795
8.0,300,11.18694192717728
8.0,400,13.98592002949056
8.0,500,17.957800343639565
8.0,600,22.94169297878638
8.0,700,29.779889156337134
8.0,800,38.092474176765286
8.0,900,47.25287746555922
8.0,1000,60.55151142003505
8.0,1100,74.30671448389768
8.0,1200,84.27851945678691
8.0,1300,91.12157890755783
8.0,1400,95.89705495468066
8.0,1500,97.43589548805018
8.0,1600,98.45530682169434
8.0,1700,98.78289176340026
8.0,1800,99.18410457570474
8.0,1900,98.6084335713703
8.0,2000,99.44001430359378
8.0,2100,99.54188368055559
8.0,2200,99.69147609147612
8.0,2300,99.74929577464789
9.0,100,1.7797849278670008
9.0,200,2.991563389767439
9.0,300,3.3959270959622625
9.0,400,4.326766451876738
9.0,500,6.444726933136771
9.0,600,9.048872761699315
9.0,700,13.31307582629914
9.0,800,19.877300776606077
9.0,900,28.094085797140412
9.0,1000,37.959619207160934
9.0,1100,52.61595816879579
9.0,1200,67.82540767635376
9.0,1300,78.69530065188535
9.0,1400,87.52757865083257
9.0,1500,91.36033095161693
9.0,1600,94.91877166100011
9.0,1700,96.27478789196381
9.0,1800,98.54342313623633
9.0,1900,97.03195851095595
9.0,2000,99.76595744680853
9.0,2100,99.90169270833337
9.0,2200,99.964656964657
9.0,2300,99.98802816901411
10.0,100,0.533208243260109
10.0,200,0.8040019456689664
10.0,300,0.8969756311931621
10.0,400,1.0740989129105867
10.0,500,1.80692894910885
10.0,600,2.469403322471471
10.0,700,3.790586081972749
10.0,800,6.705839405111277
10.0,900,11.415059149559404
10.0,1000,17.651424535260347
10.0,1100,26.98500360958023
10.0,1200,36.81386365504282
10.0,1300,45.55607485327373
10.0,1400,52.65621420412925
10.0,1500,55.575119592301505
10.0,1600,61.93433469903159
10.0,1700,66.59732369145217
10.0,1800,73.55139258323935
10.0,1900,73.43653099459657
10.0,2000,86.17262649740744
10.0,2100,100.0
10.0,2200,100.0
10.0,2300,100.0
11.0,100,0.18385101745718632
11.0,200,0.26310567303069127
11.0,300,0.2877009635456375
11.0,400,0.34240396950967383
11.0,500,0.663274309813662
11.0,600,0.5946866250411283
11.0,700,0.7414879949053805
11.0,800,1.0034583228804177
11.0,900,1.541506981787939
11.0,1000,2.3195672013101687
11.0,1100,3.7007741467585706
11.0,1200,5.111915800873161
11.0,1300,6.8382651460571875
11.0,1400,10.65412425630389
11.0,1500,15.91388920239982
11.0,1600,22.528357413898572
11.0,1700,26.164440223578765
11.0,1800,31.24620416274231
11.0,1900,22.905563550462936
11.0,2000,13.600303951367776
11.0,2100,4.63346354166667
11.0,2200,0.9056133056133061
11.0,2300,0.0
12.0,100,0.06683450591548956
12.0,200,0.09199305852097216
12.0,300,0.08685688072333696
12.0,400,0.09714458818527205
12.0,500,0.23525325942100242
12.0,600,0.13364626985866027
12.0,700,0.13072931627110068
12.0,800,0.16253572168715527
12.0,900,0.23606419316437066
12.0,1000,0.4045411358777863
12.0,1100,0.8356119152730174
12.0,1200,1.6772769685220248
12.0,1300,3.436601519534879
12.0,1400,6.590692133854795
12.0,1500,12.988937169547725
12.0,1600,19.50171643901385
12.0,1700,28.8145921175333
12.0,1800,32.2452933687991
12.0,1900,29.402780417605676
12.0,2000,20.197389594135526
12.0,2100,23.315755208333343
12.0,2200,13.48482328482329
12.0,2300,0.0
