Month,Elevation,SCA
1.0,100,0.3194535403682966
1.0,200,0.05888699958092679
1.0,300,0.04749950046367211
1.0,400,0.028045135806680412
1.0,500,0.05227697595299744
1.0,600,0.04258005830640236
1.0,700,0.09482150695988317
1.0,800,0.18264627493959695
1.0,900,0.3227049436866958
1.0,1000,0.7772937881207297
1.0,1100,1.0304359714562945
1.0,1200,2.2262877148281173
1.0,1300,4.044344481930376
1.0,1400,7.2218372677841485
1.0,1500,13.205498588628323
1.0,1600,20.783097918382627
1.0,1700,31.771980127959363
1.0,1800,49.02177421721387
1.0,1900,61.043104765980885
1.0,2000,68.94016967908523
1.0,2100,81.24195596951738
1.0,2200,81.07861635220125
1.0,2300,97.62247838616715
2.0,100,0.174838914122742
2.0,200,0.034147234358215955
2.0,300,0.026360147760284013
2.0,400,0.011958430402710307
2.0,500,0.015199191853511833
2.0,600,0.021966598115211622
2.0,700,0.04460272731134673
2.0,800,0.08742371783694916
2.0,900,0.17519039476011844
2.0,1000,0.4451585037040916
2.0,1100,0.619935101545995
2.0,1200,1.283032684721462
2.0,1300,2.5125494606189296
2.0,1400,4.765765710910708
2.0,1500,8.710550002880316
2.0,1600,14.330796139804908
2.0,1700,22.99094112097173
2.0,1800,40.496566599172404
2.0,1900,60.915594142643165
2.0,2000,77.6523791958687
2.0,2100,93.09610499576631
2.0,2200,98.14779874213835
2.0,2300,100.0
3.0,100,0.4287360773681675
3.0,200,0.18482569929817283
3.0,300,0.19349731787417818
3.0,400,0.12773619353663304
3.0,500,0.17508679446837677
3.0,600,0.19771915749508473
3.0,700,0.29076594117730337
3.0,800,0.3544723142451491
3.0,900,0.45093734549561615
3.0,1000,0.7344519776969191
3.0,1100,1.208846225508817
3.0,1200,1.6380053617689232
3.0,1300,2.6107598539436516
3.0,1400,4.71537084507984
3.0,1500,7.262115473241519
3.0,1600,11.649302907349169
3.0,1700,17.778997258012165
3.0,1800,29.38099011063176
3.0,1900,47.99342728745683
3.0,2000,67.72364441165624
3.0,2100,91.01121930567317
3.0,2200,96.67924528301886
3.0,2300,95.61959654178675
4.0,100,2.17364881518256
4.0,200,2.389892148881747
4.0,300,2.766063295095321
4.0,400,2.4143935312062674
4.0,500,2.5881384763651925
4.0,600,3.2084086646025876
4.0,700,3.4695082060068696
4.0,800,3.5729269932996144
4.0,900,3.8310033883236505
4.0,1000,4.663385775241461
4.0,1100,5.867224344905483
4.0,1200,6.930159072499189
4.0,1300,8.708573173948606
4.0,1400,11.395690878203473
4.0,1500,14.716947980874405
4.0,1600,18.94506137059288
4.0,1700,25.31084706784202
4.0,1800,38.933518208762464
4.0,1900,55.17483415364862
4.0,2000,67.94024345260055
4.0,2100,78.91342082980525
4.0,2200,61.33962264150943
4.0,2300,49.85590778097983
5.0,100,8.71886435923617
5.0,200,12.20398263977531
5.0,300,14.367417935147362
5.0,400,14.01720308399583
5.0,500,13.683478861628114
5.0,600,16.51296921964335
5.0,700,17.268392358996817
5.0,800,16.80464293720573
5.0,900,17.46261504197978
5.0,1000,18.50785057982773
5.0,1100,20.08160944294277
5.0,1200,22.19006944218034
5.0,1300,24.65893623224622
5.0,1400,27.799108583536714
5.0,1500,32.24719525894342
5.0,1600,36.674903647660486
5.0,1700,41.77449361677027
5.0,1800,46.71386859171871
5.0,1900,58.64620464064077
5.0,2000,67.62950940612325
5.0,2100,72.31837425910247
5.0,2200,64.19732704402516
5.0,2300,0.0
6.0,100,19.511977277795374
6.0,200,27.967061815694496
6.0,300,32.47125488648994
6.0,400,32.83346577408055
6.0,500,33.34452759425473
6.0,600,39.7500932224457
6.0,700,44.17345473597746
6.0,800,46.14060079208897
6.0,900,50.195549820151186
6.0,1000,53.66464752231611
6.0,1100,58.02760725062359
6.0,1200,64.20612214701461
6.0,1300,69.30364446665824
6.0,1400,74.53558663605962
6.0,1500,79.80163747911728
6.0,1600,82.77533888566846
6.0,1700,85.66933248813261
6.0,1800,87.28726120257055
6.0,1900,88.43291247592553
6.0,2000,84.96444116562158
6.0,2100,82.76037256562236
6.0,2200,76.77358490566036
6.0,2300,72.04610951008645
7.0,100,17.345217891388778
7.0,200,25.70009296679683
7.0,300,31.31639862486607
7.0,400,32.67918070215559
7.0,500,35.353166401542005
7.0,600,43.317402653167306
7.0,700,50.72216259080409
7.0,800,55.1535233018656
7.0,900,62.062089783773075
7.0,1000,67.5498311562524
7.0,1100,75.12841037504117
7.0,1200,82.3999107207789
7.0,1300,87.67024865675349
7.0,1400,91.82150359550126
7.0,1500,94.7800708566159
7.0,1600,95.97728220303621
7.0,1700,97.08515641123903
7.0,1800,97.78150952255176
7.0,1900,98.36654336461743
7.0,2000,98.7353744005902
7.0,2100,99.21867061812024
7.0,2200,99.71069182389938
7.0,2300,100.0
8.0,100,10.776500827435642
8.0,200,14.259565223674233
8.0,300,18.41173065001201
8.0,400,19.78754307554547
8.0,500,23.56388537324522
8.0,600,30.271435512666894
8.0,700,39.665169430323196
8.0,800,45.75576257254589
8.0,900,54.503921292915294
8.0,1000,61.920614643595684
8.0,1100,72.1385129494433
8.0,1200,81.20611963917126
8.0,1300,87.54684215641332
8.0,1400,92.13273824383624
8.0,1500,95.46894262342293
8.0,1600,97.0049625268208
8.0,1700,98.01698263407718
8.0,1800,98.64682923966298
8.0,1900,99.48952951606493
8.0,2000,99.45282183696057
8.0,2100,99.47586790855209
8.0,2200,99.71226415094337
8.0,2300,100.0
9.0,100,5.041606516202481
9.0,200,5.013660820516271
9.0,300,6.989450817446349
9.0,400,7.228578516689457
9.0,500,10.00818886940769
9.0,600,12.94922201631671
9.0,700,20.86416969937262
9.0,800,27.227650883004948
9.0,900,36.31624354200026
9.0,1000,45.667369964137016
9.0,1100,59.168617411272685
9.0,1200,72.1133093750704
9.0,1300,80.70664334207996
9.0,1400,87.14382614943376
9.0,1500,92.5389171323231
9.0,1600,94.78649440190348
9.0,1700,96.85636259103087
9.0,1800,98.17591043812533
9.0,1900,99.32362202317265
9.0,2000,99.49701217263004
9.0,2100,99.97142252328536
9.0,2200,100.0
9.0,2300,100.0
10.0,100,2.3771533866178394
10.0,200,1.5666109508143027
10.0,300,1.8756385098959414
10.0,400,1.9512243339522504
10.0,500,2.887640351590163
10.0,600,3.9013876019796907
10.0,700,7.09979184072271
10.0,800,10.424891025481324
10.0,900,15.965264012555362
10.0,1000,22.493002800973763
10.0,1100,33.85603045049009
10.0,1200,46.480893995972274
10.0,1300,57.865619837005596
10.0,1400,66.75249493098212
10.0,1500,76.5202452618238
10.0,1600,81.55464880970521
10.0,1700,84.88395937140648
10.0,1800,81.85231974645643
10.0,1900,83.34058879276084
10.0,2000,86.24714127628182
10.0,2100,83.67993226079594
10.0,2200,72.87735849056604
10.0,2300,65.12968299711815
11.0,100,1.41428588195251
11.0,200,0.5775309367488594
11.0,300,0.5735086919321036
11.0,400,0.4771704454273054
11.0,500,0.6388595381024819
11.0,600,0.8459230717078351
11.0,700,1.3698409776405764
11.0,800,1.8506663013425642
11.0,900,2.875509722719902
11.0,1000,4.499073322687874
11.0,1100,6.872419608915383
11.0,1200,11.160351499314043
11.0,1300,17.027431379899166
11.0,1400,23.090901341386882
11.0,1500,33.0392195690995
11.0,1600,41.42748405991627
11.0,1700,49.46876197776916
11.0,1800,53.3953693106787
11.0,1900,52.5923389685427
11.0,2000,50.97875322759131
11.0,2100,39.56519898391194
11.0,2200,34.01572327044025
11.0,2300,0.0
12.0,100,0.776519606117155
12.0,200,0.18458485267411992
12.0,300,0.1419349219442465
12.0,400,0.09694275071033454
12.0,500,0.13085354667162083
12.0,600,0.1504553775226559
12.0,700,0.1982610912077485
12.0,800,0.3419134680050816
12.0,900,0.5552020066859289
12.0,1000,1.1164000942383705
12.0,1100,1.7972467762503543
12.0,1200,3.939445616164532
12.0,1300,7.046832437835766
12.0,1400,11.849202048309348
12.0,1500,20.400437093150455
12.0,1600,29.94859005257426
12.0,1700,39.72456290355862
12.0,1800,46.49238489303629
12.0,1900,51.214148145883655
12.0,2000,53.0920693471044
12.0,2100,43.38272650296359
12.0,2200,41.401729559748425
12.0,2300,0.0
