Month,Elevation,SCA
1.0,100,2.5337578586654437
1.0,200,2.684232870121416
1.0,300,6.386422786131517
1.0,400,4.308055269623497
1.0,500,4.448329750616544
1.0,600,4.266286446494584
1.0,700,5.832656244871072
1.0,800,7.615061616608921
1.0,900,9.414732375337255
1.0,1000,12.586862326051952
1.0,1100,12.705476402853835
1.0,1200,25.48817166434295
1.0,1300,44.01107648895224
1.0,1400,59.81015444992191
1.0,1500,60.48368240290076
1.0,1600,56.104487882744884
1.0,1700,65.49944389631372
1.0,1800,63.131401974836116
1.0,1900,63.85499169349965
1.0,2000,63.426734205215965
1.0,2100,64.22153863886865
1.0,2200,70.39984868111829
1.0,2300,75.4319167074785
1.0,2400,78.99283987983641
1.0,2500,67.54646488531563
1.0,2600,85.46643573817481
1.0,2700,84.65070674895479
1.0,2800,86.09207579672696
1.0,2900,82.35351787773936
1.0,3000,95.5402027027027
1.0,3100,99.9484552088185
1.0,3200,99.64771748492682
1.0,3300,99.979407979408
1.0,3400,99.99127399650963
1.0,3500,100.0
2.0,100,2.234629394781574
2.0,200,2.7183180973405388
2.0,300,5.166552408796006
2.0,400,3.806533777133281
2.0,500,4.1269897266145374
2.0,600,4.141912759855884
2.0,700,5.548171235906614
2.0,800,7.369222043671477
2.0,900,9.271606908793743
2.0,1000,12.329022627534847
2.0,1100,12.653935501835123
2.0,1200,25.16859800156433
2.0,1300,43.057138759076295
2.0,1400,58.99822098850688
2.0,1500,59.6819717019597
2.0,1600,56.7653330588279
2.0,1700,67.40457589619422
2.0,1800,72.10816963156577
2.0,1900,74.63221401498592
2.0,2000,78.7321166981415
2.0,2100,82.26355260029813
2.0,2200,82.99924340559184
2.0,2300,85.21073443253324
2.0,2400,88.204142479615
2.0,2500,87.00020268216052
2.0,2600,94.13330148112752
2.0,2700,94.50497710531552
2.0,2800,88.8485788113695
2.0,2900,91.70328719723187
2.0,3000,99.6898648648649
2.0,3100,99.85173109765563
2.0,3200,99.1283376399656
2.0,3300,99.92449592449594
2.0,3400,100.0
2.0,3500,100.0
3.0,100,5.41033971020749
3.0,200,5.5142029641788985
3.0,300,7.5514974005223285
3.0,400,6.2145811575364425
3.0,500,6.262477415696261
3.0,600,6.201718501170274
3.0,700,7.61497712384081
3.0,800,9.71274603940619
3.0,900,12.05170954433121
3.0,1000,15.692958872375584
3.0,1100,16.444118156520144
3.0,1200,29.421421240401084
3.0,1300,46.874828942303814
3.0,1400,62.013218834822766
3.0,1500,62.94607667953571
3.0,1600,68.7125758297916
3.0,1700,79.3479699225644
3.0,1800,76.36260706120427
3.0,1900,79.18129079594146
3.0,2000,83.56048171223166
3.0,2100,84.242999474105
3.0,2200,90.62781286898299
3.0,2300,92.87740109919997
3.0,2400,89.33718067445163
3.0,2500,86.09850353004754
3.0,2600,90.4332895365504
3.0,2700,95.4593868206251
3.0,2800,90.02515073212749
3.0,2900,85.24971164936566
3.0,3000,94.24222972972976
3.0,3100,99.25368731563421
3.0,3200,99.15848406546084
3.0,3300,99.96567996567997
3.0,3400,99.96553228621296
3.0,3500,100.0
4.0,100,10.26593454035239
4.0,200,11.431796526382305
4.0,300,10.815916788260209
4.0,400,11.115227697925514
4.0,500,10.654440370844183
4.0,600,10.857258031142157
4.0,700,12.826913367586437
4.0,800,15.81595116442216
4.0,900,19.217865935352346
4.0,1000,24.247418307584553
4.0,1100,26.850614272093143
4.0,1200,40.72131035719024
4.0,1300,57.04903044131816
4.0,1400,69.91397296613609
4.0,1500,71.44506915117637
4.0,1600,82.21928382269572
4.0,1700,86.88549645708152
4.0,1800,87.48393895961561
4.0,1900,90.76464662208653
4.0,2000,92.1664519317319
4.0,2100,94.20182118131838
4.0,2200,94.93355725470863
4.0,2300,94.90217844769718
4.0,2400,95.80299505341851
4.0,2500,94.11596797621854
4.0,2600,95.46309125656948
4.0,2700,95.80649014533148
4.0,2800,97.21584840654609
4.0,2900,95.39258938869666
4.0,3000,95.03412162162165
4.0,3100,98.37602856699273
4.0,3200,98.60637381567616
4.0,3300,99.04719004719004
4.0,3400,99.11169284467715
4.0,3500,99.65295629820052
5.0,100,21.72846388386713
5.0,200,25.424541740959793
5.0,300,15.697442490946042
5.0,400,21.44757988774774
5.0,500,21.28530404737106
5.0,600,23.053452559589015
5.0,700,28.008257926155586
5.0,800,32.79348195614307
5.0,900,37.43758756507461
5.0,1000,43.67951449500003
5.0,1100,47.43088730709428
5.0,1200,60.128672114062674
5.0,1300,72.30011020872362
5.0,1400,81.26201653209
5.0,1500,82.70036559605258
5.0,1600,89.52327421124332
5.0,1700,92.67930158160698
5.0,1800,93.02874720413436
5.0,1900,95.18127939113552
5.0,2000,96.8632697364937
5.0,2100,97.2964822672554
5.0,2200,97.52919193424495
5.0,2300,97.45669405597576
5.0,2400,97.34551532536754
5.0,2500,97.84363071310337
5.0,2600,97.08665790731004
5.0,2700,97.55086601632486
