Month,Elevation,SCA
1.0,500,0.08024139472507823
1.0,600,0.5579292346907813
1.0,700,0.6195818610129565
1.0,800,1.0740882330453394
1.0,900,1.972288648192432
1.0,1000,3.2718174085625154
1.0,1100,4.384818481848184
1.0,1200,6.982184908364897
1.0,1300,9.987233332406182
1.0,1400,16.72701017226394
1.0,1500,25.27516625374886
1.0,1600,40.043378023692966
1.0,1700,52.410936799641426
1.0,1800,71.81905951840073
1.0,1900,72.37608207758895
1.0,2000,75.22626327647248
1.0,2100,77.99870967741936
2.0,500,0.14774251229324992
2.0,600,0.40720398130727703
2.0,700,0.799764428739694
2.0,800,1.1018681346688068
2.0,900,1.6898579265719502
2.0,1000,2.7702863623476017
2.0,1100,2.9736303630363046
2.0,1200,5.67039520835466
2.0,1300,8.03793841960337
2.0,1400,14.64087818841688
2.0,1500,21.28210979267179
2.0,1600,35.7908065545861
2.0,1700,49.30470640968174
2.0,1800,70.83019082235349
2.0,1900,69.11301699262583
2.0,2000,73.14483424525267
2.0,2100,75.9574193548387
3.0,500,0.3947250782297721
3.0,600,1.458882078048189
3.0,700,2.7849823321554736
3.0,800,3.5679078420878247
3.0,900,4.299451399634264
3.0,1000,5.518514318117375
3.0,1100,5.811848184818481
3.0,1200,8.937698372069196
3.0,1300,12.11373181653825
3.0,1400,18.136175433215733
3.0,1500,23.91217890207327
3.0,1600,38.16159466553164
3.0,1700,52.47099955177051
3.0,1800,72.13278055429352
3.0,1900,69.87271561397881
3.0,2000,76.32957837141937
3.0,2100,83.6683870967742
4.0,500,2.063701385784533
4.0,600,4.492261940887301
4.0,700,7.9757950530035355
4.0,800,10.301348217243925
4.0,900,12.886341257560831
4.0,1000,14.13654664020413
4.0,1100,16.711848184818493
4.0,1200,20.88225657827377
4.0,1300,27.538786749367222
4.0,1400,32.60302612073809
4.0,1500,38.52748076672315
4.0,1600,53.275555082641674
4.0,1700,64.64751232631106
4.0,1800,83.21512948659702
4.0,1900,82.24462968900285
4.0,2000,90.33247505632444
4.0,2100,94.48903225806453
5.0,500,11.905677246312026
5.0,600,12.295684894094801
5.0,700,23.740429917550056
5.0,800,27.869689323852473
5.0,900,36.881642987761964
5.0,1000,35.874227388715596
5.0,1100,40.440264026402645
5.0,1200,42.6886198423262
5.0,1300,50.064639946596905
5.0,1400,53.30164085262992
5.0,1500,57.24898943799713
5.0,1600,67.71121515216001
5.0,1700,75.46346929627968
5.0,1800,90.29940935938208
5.0,1900,88.43924334722665
5.0,2000,93.74444802059867
5.0,2100,92.33032258064517
6.0,500,34.63656683057666
6.0,600,30.560781695697038
6.0,700,54.599116607773816
6.0,800,62.821061752937254
6.0,900,72.95346743564495
6.0,1000,73.3137794159341
6.0,1100,78.30679867986801
6.0,1200,75.70210914303263
6.0,1300,78.55733874780954
6.0,1400,79.07733987629697
6.0,1500,79.66351545181902
6.0,1600,84.14329289919836
6.0,1700,86.6028686687584
6.0,1800,91.06167651067699
6.0,1900,89.40782302019878
6.0,2000,95.83456710653367
6.0,2100,93.98193548387097
7.0,500,34.149083594099245
7.0,600,34.31319414942042
7.0,700,60.74331566548878
7.0,800,71.71124194000552
7.0,900,80.33880995920663
7.0,1000,84.0216047632548
7.0,1100,90.11518151815179
7.0,1200,90.92728063888602
7.0,1300,94.1128973938197
7.0,1400,94.21571333640019
7.0,1500,95.28690181249182
7.0,1600,95.73029722636018
7.0,1700,93.98377409233525
7.0,1800,94.64970467969108
7.0,1900,95.91776210323818
7.0,2000,93.88316704216285
7.0,2100,95.27612903225807
8.0,500,9.927581582476533
8.0,600,20.15230321053591
8.0,700,43.723998822143685
8.0,800,60.38603868797305
8.0,900,71.20011253340832
8.0,1000,75.40056705415358
8.0,1100,81.95719471947191
8.0,1200,85.74390805774549
8.0,1300,88.96378605401497
8.0,1400,90.47996217349065
8.0,1500,92.39633589777021
8.0,1600,90.7821167624317
8.0,1700,90.80923352756612
8.0,1800,88.25647432985009
8.0,1900,96.65982686758576
8.0,2000,98.53105889925972
8.0,2100,99.79741935483871
9.0,500,1.210549843540456
9.0,600,6.743278509437397
9.0,700,16.408863368669014
9.0,800,33.62525167571423
9.0,900,44.55867210578141
9.0,1000,54.71312730365744
9.0,1100,65.79016501650162
9.0,1200,73.43268147844782
9.0,1300,82.28709704336212
9.0,1400,82.26268977150731
9.0,1500,85.44481027513363
9.0,1600,80.89873731999712
9.0,1700,71.40833706857912
9.0,1800,66.32894139027717
9.0,1900,77.25729400448861
9.0,2000,84.6514322497586
9.0,2100,99.28000000000002
10.0,500,0.21166741171211448
10.0,600,3.2127511076045394
10.0,700,5.5582744405182565
10.0,800,11.448046486734459
10.0,900,17.930060486706978
10.0,1000,24.678905585483403
10.0,1100,32.50973597359736
10.0,1200,38.98471895157164
10.0,1300,47.43626401134814
10.0,1400,52.604431835608
10.0,1500,63.10646759681832
10.0,1600,65.00014187415756
10.0,1700,79.15329448677727
10.0,1800,71.97603362108136
10.0,1900,62.4964732285989
10.0,2000,82.34760218860637
10.0,2100,58.917419354838714
11.0,500,0.29615556548949495
