Month,Elevation,SCA
1.0,100,0.3808191776139193
1.0,200,0.46376540884371487
1.0,300,0.7122407802582995
1.0,400,1.3853691684794551
1.0,500,1.9068675075158095
1.0,600,2.731415850345086
1.0,700,4.992680851063936
1.0,800,6.779896774139344
1.0,900,9.366711893371365
1.0,1000,9.01505883723637
1.0,1100,8.161647770994708
1.0,1200,5.848085174002863
2.0,100,0.4636912229729942
2.0,200,0.5754123756161459
2.0,300,0.8372486692873783
2.0,400,1.3993294217006287
2.0,500,1.6521630227006654
2.0,600,2.170147172395271
2.0,700,4.0556248127061005
2.0,800,6.355247664404661
2.0,900,8.580724973122164
2.0,1000,8.859091615208344
2.0,1100,8.306905042835885
2.0,1200,6.683934530430639
3.0,100,1.115945399493989
3.0,200,1.5784971582629188
3.0,300,2.1367910639424763
3.0,400,3.185843153449604
3.0,500,4.198377912092169
3.0,600,5.936442599014049
3.0,700,10.858457296973606
3.0,800,16.653838646099803
3.0,900,22.575077112313952
3.0,1000,22.34234339197636
3.0,1100,21.442928230646867
3.0,1200,15.638725568091534
4.0,100,4.5843843822214945
4.0,200,8.27239860559195
4.0,300,10.46763925366703
4.0,400,13.388998128608645
4.0,500,16.406221824820808
4.0,600,20.790484915377206
4.0,700,28.13368774348278
4.0,800,37.596243737288226
4.0,900,46.692982662053105
4.0,1000,47.79623480523507
4.0,1100,45.96578258862151
4.0,1200,55.16200540282854
5.0,100,12.997458754312998
5.0,200,24.850356178413932
5.0,300,30.44168307314102
5.0,400,36.01552736762002
5.0,500,41.959678219028824
5.0,600,49.62637847099673
5.0,700,59.9810392568189
5.0,800,67.53892169065396
5.0,900,75.66696400486357
5.0,1000,78.45165831682768
5.0,1100,78.06030369876352
5.0,1200,73.70578420467189
6.0,100,19.976336660855036
6.0,200,41.43026781488493
6.0,300,52.590508541585294
6.0,400,62.09656407354285
6.0,500,70.66616914995294
6.0,600,77.47111737835104
6.0,700,83.37667365897693
6.0,800,86.34245672510788
6.0,900,88.85535279177066
6.0,1000,88.05428366150133
6.0,1100,87.44002975427067
6.0,1200,82.88820912124586
7.0,100,22.07445915854063
7.0,200,47.1053538780542
7.0,300,61.72950693533013
7.0,400,73.5347320945845
7.0,500,83.3469812256242
7.0,600,88.31234503438013
7.0,700,91.05418999101194
7.0,800,92.09154106260904
7.0,900,92.05846451425089
7.0,1000,89.05106023534884
7.0,1100,87.21146052429064
7.0,1200,81.54266645479103
8.0,100,14.410258185476298
8.0,200,34.3930078773961
8.0,300,52.32359868256571
8.0,400,68.76053816592508
8.0,500,81.88357478369986
8.0,600,87.71661575404599
8.0,700,91.2078705424055
8.0,800,92.90458219553285
8.0,900,91.63980920277332
8.0,1000,82.6059167346304
8.0,1100,77.81806289437226
8.0,1200,75.85452089623391
9.0,100,5.746516792110254
9.0,200,14.485397569031502
9.0,300,25.511952809794906
9.0,400,39.391663498890324
9.0,500,55.07552853986453
9.0,600,66.42903082584941
9.0,700,69.78587234042736
9.0,800,74.51872779059256
9.0,900,70.85638565077141
9.0,1000,61.544225018447264
9.0,1100,52.401144000410355
9.0,1200,40.3173367233434
10.0,100,1.43923677600955
10.0,200,3.050558980398609
10.0,300,5.639412007106783
10.0,400,10.07240320571815
10.0,500,17.235477871110486
10.0,600,25.263026492282588
10.0,700,33.23321306562859
10.0,800,37.23941976907459
10.0,900,34.63436791376558
10.0,1000,30.979494349295084
10.0,1100,22.1263017493459
10.0,1200,16.516129032258064
11.0,100,0.6935708023830951
11.0,200,1.0528118873941654
11.0,300,1.7249196571996213
11.0,400,3.0974818691922628
11.0,500,5.2788048135317
11.0,600,7.6122717139473455
11.0,700,11.309970632304713
11.0,800,13.442574055844354
11.0,900,13.758001136144843
11.0,1000,11.856712882053651
11.0,1100,15.139870722823563
11.0,1200,13.975131098045448
12.0,100,0.46199201754962294
12.0,200,0.607651636091798
12.0,300,1.0360339718589022
12.0,400,1.978786607241207
12.0,500,2.475923458085128
12.0,600,4.105908157171587
12.0,700,6.3036403955649964
12.0,800,7.808824362814301
12.0,900,8.19562818953899
12.0,1000,8.548293137597561
12.0,1100,6.71730877750987
12.0,1200,6.283410138248849
