Year,Snowline_elev
2000.0,916.9318464094905
2001.0,934.6887883515794
2002.0,926.3590481532985
2003.0,900.94041539904
2004.0,902.6632755618946
2005.0,915.3756395448416
2006.0,908.5428213506761
2007.0,905.6087656209099
2008.0,892.7643841492841
2009.0,871.4886023355633
2010.0,898.5847940745689
2011.0,890.2268432723845
2012.0,911.7585707670708
2013.0,873.5353337887276
2014.0,884.9336596032307
2015.0,897.8516942600995
2016.0,896.2593657207623
2017.0,885.5415301352059
2018.0,895.7895600140678
2019.0,898.9623525647472
2020.0,886.5684009971277
2021.0,907.8585968073775
2022.0,892.5929732457746
2023.0,852.2810138572751
