Sen_slope,Area
-10,8.977012540502454
-9,1.812656875
-8,3.6300815312500014
-7,6.091063065257353
-6,5.446638578125001
-5,5.977824056678921
-4,5.768391955882354
-3,5.25044371875
-2,1.265443453125
-1,0.36261665625
0,70.830592164951
1,309.23883346243787
2,164.85404161501208
3,49.11264780171568
4,5.585399772549018
5,1.2682274687500001
6,1.087384609375
7,0.7250073125
8,0.543938265625
9,0.7251269687499999
10,0.0
