Year,Snowline_elev
2000.0,856.3891672474225
2001.0,890.6982966481088
2002.0,868.3590785082745
2003.0,851.0720250264889
2004.0,876.625220608971
2005.0,854.6094050482054
2006.0,860.6542875331779
2007.0,818.3125805281658
2008.0,839.2656875692147
2009.0,805.3665149646516
2010.0,853.8763725655034
2011.0,842.8219612220344
2012.0,854.2091092293908
2013.0,890.746705891496
2014.0,858.8938979148959
2015.0,854.0671036140619
2016.0,847.1644246427039
2017.0,800.419337240798
2018.0,805.6617625211692
2019.0,855.2095938816007
2020.0,881.5080088320276
2021.0,843.5960319194171
2022.0,852.8510553999047
2023.0,856.9685127254826
