Year,Elevation,SCA,CCA
2000.0,100,0.34014507175375125,53.73241543798765
2000.0,200,0.4619459712876115,61.63830599343348
2000.0,300,0.694560082067944,62.322678406549855
2000.0,400,0.9258183726055347,64.45730652516151
2000.0,500,1.1669404157180623,66.7046266072045
2000.0,600,1.426838079333781,67.62164894787028
2000.0,700,1.6249049242851665,68.70934711873497
2000.0,800,1.8786268891032516,69.24462318911338
2000.0,900,2.833817561430046,70.46627949215198
2000.0,1000,5.217966230682784,72.33136649888861
2000.0,1100,6.915117507389653,73.37701318283864
2000.0,1200,9.065171960772352,75.21240601332012
2000.0,1300,11.620093401119274,77.61456653421693
2000.0,1400,15.32994923857876,79.42730759682053
2000.0,1500,21.07164730968151,81.16760482735867
2000.0,1600,27.023237188994162,82.94742191985698
2000.0,1700,33.44433343234412,84.05649128825834
2000.0,1800,54.14747430926492,85.10871234724506
2000.0,1900,76.80362662270758,88.06729756582449
2000.0,2000,88.55097101705915,86.25963812168183
2000.0,2100,94.61272943110217,88.64916249520529
2000.0,2200,97.29183813443059,88.39249545659004
2000.0,2300,97.89710716633789,88.24135728930231
2000.0,2400,99.18290029438116,88.07277773589946
2000.0,2500,99.07945009819679,90.06636815539525
2000.0,2600,99.69494494494496,89.29257752255532
2000.0,2700,100.0,87.89624708528982
2000.0,2800,100.0,88.71548550687933
2000.0,2900,99.96551724137935,86.68980612042348
2000.0,3000,99.82688588007737,87.29463297087868
2000.0,3100,100.0,87.89766767481024
2000.0,3200,100.0,87.92604781667012
2001.0,100,0.16489040672205663,47.34566900440315
2001.0,200,0.2252477557154274,52.47762979174194
2001.0,300,0.45008648006097274,51.00812591760671
2001.0,400,0.6130146220719536,52.39293579875151
2001.0,500,0.6965095410528479,54.14381179144664
2001.0,600,0.9227567186275578,55.36197796947343
2001.0,700,1.0445530561914187,56.32955535285926
2001.0,800,1.1880946301235151,57.09601369924227
2001.0,900,1.772888143992645,57.49366880941399
2001.0,1000,3.0736286146654073,57.98311244765202
2001.0,1100,4.322893831467762,58.49217012896701
2001.0,1200,5.542905990313231,59.62729020756875
2001.0,1300,6.89194442014718,61.48087155578927
2001.0,1400,9.16167798172374,63.10700357655149
2001.0,1500,12.694034872818538,64.90082215667714
2001.0,1600,17.642769004425563,67.16063054200617
2001.0,1700,24.862514514082033,69.49272147774555
2001.0,1800,47.273447032347256,72.62260003775627
2001.0,1900,75.86867229892158,79.9926055868433
2001.0,2000,86.61897172539983,77.66610087568338
2001.0,2100,93.74988585517306,83.42780394238132
2001.0,2200,97.43338477366247,84.92444709167897
2001.0,2300,98.47238658777118,85.15551882186774
2001.0,2400,99.6843722001792,87.13306081571837
2001.0,2500,98.67059453668992,88.05684559930536
2001.0,2600,99.41891891891893,88.23861424472187
2001.0,2700,99.30898876404494,89.53970281081502
2001.0,2800,100.0,88.20060571976425
2001.0,2900,100.0,87.22761524569812
2001.0,3000,100.0,87.02850339351247
2001.0,3100,100.0,88.17254858077565
2001.0,3200,100.0,89.43815642139167
2002.0,100,0.5877880328897126,50.355205337539545
2002.0,200,0.664031827448406,56.66846758683802
2002.0,300,1.1054278848666652,56.30972207548307
2002.0,400,1.4360178093673746,58.739795427404296
2002.0,500,1.7356292317481283,60.546124083819365
2002.0,600,2.134350545913302,61.71720770820342
2002.0,700,2.61969592754472,63.12749566742129
2002.0,800,3.0209941080784506,63.706995473110425
2002.0,900,4.052967314262004,64.8514808868589
2002.0,1000,6.222253590773692,66.10308985362988
2002.0,1100,7.725733391481353,66.86576390104963
2002.0,1200,9.452057600605084,67.9508108094057
2002.0,1300,11.510648964971445,69.58136146782394
2002.0,1400,14.933403842859864,71.00183310123802
2002.0,1500,19.380742824305063,72.49907843092028
2002.0,1600,24.53981823143448,74.0550012913058
2002.0,1700,30.65004185456213,75.33858554664344
2002.0,1800,50.132561481521606,76.23900057318649
2002.0,1900,75.9249261625111,80.26813718350603
2002.0,2000,85.31462133286112,76.55724286108384
