Sen_slope,Area
-10,74.19333191746318
-9,21.745537217218143
-8,39.23653659374993
-7,78.79472658253691
-6,91.95313728124978
-5,65.33202748437493
-4,43.69949061531862
-3,48.10876268749996
-2,65.60120608933826
-1,109.02622123314963
0,376.51020642879695
1,588.9089582936219
2,229.49980476109033
3,102.37158803480398
4,36.89233923437495
5,17.932436203124993
6,6.1458882500000005
7,1.1613793125
8,0.166419171875
9,0.0
10,0.0
