Year,Snowline_elev
2000.0,350.81486236683156
2001.0,353.6810329950239
2002.0,353.61864813779044
2003.0,323.007972993233
2004.0,350.7437031660715
2005.0,332.2823487853186
2006.0,343.60165218304917
2007.0,330.45014100025196
2008.0,316.89869414464624
2009.0,346.6557657795647
2010.0,350.1257658373077
2011.0,338.911031893234
2012.0,345.1001004120734
2013.0,367.37231116807106
2014.0,344.3429879614399
2015.0,369.8556710145876
2016.0,341.5854469912699
2017.0,324.49095600458264
2018.0,340.23751067955504
2019.0,351.0134857410776
2020.0,342.6058565430525
2021.0,323.9793293220357
2022.0,322.3999992827686
2023.0,348.8491174453342
