Year,Elevation,SCA,CCA
2000.0,100,4.454063957286692,44.05315954594438
2000.0,200,9.803852153640765,69.03178933539154
2000.0,300,14.774790913336972,81.07269494291116
2000.0,400,17.941109756171343,86.91106368054103
2000.0,500,19.629682084783823,91.0378473997535
2000.0,600,21.85057930757246,93.58249616929515
2000.0,700,26.13742986301175,95.43628934639842
2000.0,800,32.830554759822896,96.80705620224282
2000.0,900,35.999902428684756,97.71586273197603
2000.0,1000,46.016212777734154,98.45388246637224
2000.0,1100,55.5448509844446,98.79461589702554
2000.0,1200,52.698145831283256,99.18293590367158
2000.0,1300,55.54544607240051,98.92149743122428
2000.0,1400,40.47443677778703,99.50687583702786
2000.0,1500,36.63884726224783,99.55770576337743
2000.0,1600,38.72891291108403,99.74396678295842
2000.0,1700,100.0,99.67532467532469
2001.0,100,4.280081236635493,40.75962960592352
2001.0,200,8.02704677396317,64.7265975358711
2001.0,300,11.196110554452872,76.7096887116586
2001.0,400,13.558132144724093,83.50239863063072
2001.0,500,15.377669232594988,88.14273693929877
2001.0,600,16.985469339644503,91.26662733117048
2001.0,700,21.27994772912876,93.61637372461146
2001.0,800,27.35832855893635,95.69968604805433
2001.0,900,31.970760568403495,96.85200285125916
2001.0,1000,45.265459967863585,98.06914313795376
2001.0,1100,52.735631132774245,98.71213524437299
2001.0,1200,44.801453533322984,99.11615684774611
2001.0,1300,38.60381016291984,98.98281725689904
2001.0,1400,25.931935322969494,99.45749007512546
2001.0,1500,18.02351585014409,99.63497227141825
2001.0,1600,19.838230816077953,99.87778749493052
2001.0,1700,100.0,99.35897435897436
2002.0,100,4.637096839235704,34.77127238845405
2002.0,200,8.879897692652474,57.34653718217294
2002.0,300,13.812285946640324,69.80879451694992
2002.0,400,18.365489070037633,77.33348193700799
2002.0,500,22.503607295983464,83.57948963806936
2002.0,600,25.365243830009277,88.0743917321892
2002.0,700,29.206701748812087,91.47837267745652
2002.0,800,33.90825901607232,94.24042995545453
2002.0,900,35.26562781253538,95.78688369985336
2002.0,1000,48.59061187229701,97.1380159973121
2002.0,1100,62.991742188000124,97.74593503611854
2002.0,1200,60.246172877686654,98.28072995120998
2002.0,1300,58.46081720911154,98.0531396077888
2002.0,1400,46.332841466456074,98.98540750235917
2002.0,1500,33.38129682997116,99.19296043231098
2002.0,1600,44.7783191230207,99.283054529619
2002.0,1700,84.64527027027027,96.88733592463433
2003.0,100,4.614653033006754,26.435685214614434
2003.0,200,8.285125410288948,46.32868338887242
2003.0,300,13.025082214272517,60.010746126404044
2003.0,400,16.631828148184248,68.02938625724867
2003.0,500,20.074056138309317,75.34564466208369
2003.0,600,22.853065578714073,81.40074371764626
2003.0,700,26.260783185296617,86.08600381044096
2003.0,800,32.05623454603037,89.96049956466636
2003.0,900,38.1524232172629,92.04484465415955
2003.0,1000,53.50557017344574,94.28920182726156
2003.0,1100,70.65415954129362,95.74991678782678
2003.0,1200,73.98619565064593,96.87985619844999
2003.0,1300,76.24421205681683,97.33170064068895
2003.0,1400,81.71146811871311,98.22949675679232
2003.0,1500,74.17755043227665,98.67513634532554
2003.0,1600,66.38725639464066,98.65221474052535
2003.0,1700,92.4408783783784,96.24383960573479
2004.0,100,4.470403841664693,26.518410282094482
2004.0,200,7.845575394626614,45.87706475785338
2004.0,300,11.71714071450861,59.6820727545052
2004.0,400,14.378003111690951,67.43968929482746
2004.0,500,16.94022379301385,74.27560454252736
2004.0,600,19.62510485101602,79.68141564202604
2004.0,700,23.805982097103048,83.99171630747496
2004.0,800,29.7604022178333,87.8815197137029
2004.0,900,36.47560464775926,90.25172770468066
2004.0,1000,51.12672402754315,92.79740366540607
2004.0,1100,65.70890984078791,94.67889952919951
2004.0,1200,72.44791037013088,96.0558900877207
2004.0,1300,67.28798046452667,96.1867694366285
2004.0,1400,49.37380497131934,97.55085968164379
2004.0,1500,40.49760806916425,98.17126221293307
2004.0,1600,36.21239342265529,97.8127877684277
2004.0,1700,91.29391891891892,90.84144628499467
2005.0,100,5.128959558053023,27.106872239638754
2005.0,200,9.039595337566174,46.96091155471879
2005.0,300,12.971616759201746,60.32802177040691
2005.0,400,15.77623100997831,68.16513728504158
2005.0,500,18.941784323895074,75.13129901792735
2005.0,600,22.703968348242885,80.62545794647083
2005.0,700,26.59746483801053,84.99398108315889
2005.0,800,32.88154249464784,88.85847382951907
2005.0,900,38.1253791402623,90.98007421555552
2005.0,1000,54.453453837987794,93.25293494259577
2005.0,1100,73.60393594937409,94.86256553309825
2005.0,1200,83.05199825688454,95.93523522877
2005.0,1300,87.8148603810162,96.04846844112932
2005.0,1400,90.78886441100681,97.12087814205361
2005.0,1500,88.8068011527377,97.69475520554344
2005.0,1600,90.65316686967114,97.89714536858251
2005.0,1700,86.58783783783784,95.26517697132617
2006.0,100,5.1412092346019245,25.687988780527956
2006.0,200,9.881151523876037,44.60077640590076
2006.0,300,15.756638531650998,59.54078154929927
2006.0,400,20.235093621035098,68.22622152242164
2006.0,500,24.018280044425623,75.61302247779098
2006.0,600,27.809377198673747,81.67107916138295
2006.0,700,31.678039619787754,86.0616690374355
2006.0,800,37.17660966287749,89.99192142127633
2006.0,900,40.205525564525864,92.24447076197136
2006.0,1000,56.62380159690693,94.32531043984069
2006.0,1100,70.54770418194619,95.86188878508322
2006.0,1200,75.25868394787517,97.09128590325054
2006.0,1300,70.64334712746516,97.21773130511987
2006.0,1400,62.781424058525225,98.12903312535752
2006.0,1500,47.30475504322765,98.59980535007846
2006.0,1600,37.27428440925699,98.88106051942017
2006.0,1700,87.58783783783784,95.5491832558365
2007.0,100,5.663705904709651,28.54711980118489
2007.0,200,10.9500167041341,49.178426601902636
2007.0,300,16.61341067654072,63.34163891392127
2007.0,400,21.829214748692642,71.96755605335522
2007.0,500,27.754634078773826,79.4879142788767
2007.0,600,32.56007666231183,85.25407278309656
2007.0,700,36.37188104049725,89.254444277212
2007.0,800,41.61771024937447,92.72282286543435
2007.0,900,44.24435221899053,94.5645894780712
2007.0,1000,56.84606328972748,95.98726285040547
2007.0,1100,69.62135691488876,96.60534949456928
2007.0,1200,77.3676427175731,97.33961530969407
2007.0,1300,78.24182604481226,97.40607129833438
2007.0,1400,72.5103707706376,98.2136539870982
2007.0,1500,71.40809798270884,98.59760589634503
2007.0,1600,83.25190316686972,98.25193202133505
2007.0,1700,99.41216216216218,94.52209806292467
2008.0,100,7.354387504051082,26.580327726333937
2008.0,200,14.46036899428238,46.41885373500349
2008.0,300,20.825810225866892,61.9449825943377
2008.0,400,26.01279667685962,70.77055713911145
2008.0,500,30.779943670562663,77.85706245815584
2008.0,600,34.59602388501625,83.0520198395759
2008.0,700,37.66908755309183,86.9277316174374
2008.0,800,42.527281910563225,90.413036178287
2008.0,900,46.38934655817203,92.20006807807253
2008.0,1000,60.71331265257569,93.85202923691564
2008.0,1100,77.54805168677005,94.73052257066706
2008.0,1200,81.76664745491092,95.57745615699933
2008.0,1300,86.57668791708599,95.60183647343153
2008.0,1400,92.97622412503125,97.08229652829178
2008.0,1500,90.38449567723337,97.8297856122912
2008.0,1600,87.6778319123021,97.46276689592545
2008.0,1700,98.67736486486487,92.8366723578417
2009.0,100,5.842364107557022,27.212391017208976
2009.0,200,11.553321874461854,47.830190867414906
2009.0,300,18.88379571828314,64.00800582213036
2009.0,400,25.667489142123397,73.406485783962
2009.0,500,31.841022348163094,80.64394247790368
2009.0,600,36.92503586407354,85.86846153455541
2009.0,700,41.354857772665454,89.43717159445815
2009.0,800,48.475896518710705,92.44910523955468
2009.0,900,52.04771910227684,93.98127463930605
2009.0,1000,66.22789176060441,95.33497834856207
2009.0,1100,79.88683231063267,96.00400417670693
2009.0,1200,85.28996162334641,96.51595152811623
2009.0,1300,90.80598739887401,96.5001579211533
2009.0,1400,92.41150552830663,97.23382841185523
2009.0,1500,96.4103170028818,97.58955633909845
2009.0,1600,97.1332978075518,97.44488456030976
2009.0,1700,94.55912162162163,94.28176160030998
2010.0,100,5.978812114393395,26.511730697029797
2010.0,200,11.699857797056962,46.31655485855612
2010.0,300,18.205256016606054,61.239032978661676
2010.0,400,24.029029729259726,69.87059329150296
2010.0,500,30.182234572846596,77.2086181836017
2010.0,600,35.98468992425211,82.73888684029876
2010.0,700,40.78788139160724,86.70772464752488
2010.0,800,47.389801887646215,90.24368797066519
2010.0,900,52.9228816510415,92.26725138017851
2010.0,1000,66.77616453181217,94.06870396014696
2010.0,1100,82.40615998024711,95.03109551024504
2010.0,1200,90.21083261874969,95.81519120368328
2010.0,1300,92.83804943518612,95.9274189611214
2010.0,1400,94.4349696566631,96.9702236252788
