Year,Snowline_elev
2000.0,253.0009434424983
2001.0,275.10851521482056
2002.0,250.22596617776773
2003.0,248.9491280624196
2004.0,260.9542753062289
2005.0,255.00200311870174
2006.0,259.6050146908149
2007.0,238.3979162726399
2008.0,246.01203977495817
2009.0,268.36426901315144
2010.0,260.34704769014365
2011.0,279.26570780387505
2012.0,259.6889485886734
2013.0,273.81971837317235
2014.0,270.3426641973945
2015.0,240.11495346084533
2016.0,253.0219320078338
2017.0,261.59996977085996
2018.0,259.58868792463323
2019.0,236.30762123643288
2020.0,270.77059022504454
2021.0,247.13437643366905
2022.0,256.71877983021665
2023.0,257.1840449481441
