Year,Snowline_elev
2000.0,1229.5188851379182
2001.0,1302.4906930427483
2002.0,1444.1135577462665
2003.0,1542.5075620401285
2004.0,1370.6920611343473
2005.0,1307.3403128517036
2006.0,1232.249923000582
2007.0,1315.3042405141773
2008.0,1260.6045010178632
2009.0,1424.7042549267198
2010.0,1285.6703129653256
2011.0,1230.9820344891361
2012.0,1363.9903578115577
2013.0,1439.9707552489726
2014.0,1238.2844477706449
2015.0,1166.7790448899773
2016.0,1388.7768023360206
2017.0,1280.849033350819
2018.0,1528.2533474102893
2019.0,1275.7577069087042
2020.0,1008.4319954119482
2021.0,1314.1968438591641
2022.0,1010.230622380538
2023.0,1335.333560057871
