Year,Elevation,SCA,CCA
2000.0,100,10.111383873042115,76.05678968244658
2000.0,200,12.897551789077223,80.21670984273534
2000.0,300,8.089485977612679,62.744401265481045
2000.0,400,11.880974215598894,74.14144079291741
2000.0,500,12.92065091886778,74.44027790979042
2000.0,600,14.9399994792074,76.44768292862688
2000.0,700,18.253415814666155,80.55598095470748
2000.0,800,20.8059270767396,83.05921517571826
2000.0,900,23.59423481466567,85.566578891115
2000.0,1000,25.68228956850643,86.75232896835698
2000.0,1100,28.63397184333135,87.99717018206886
2000.0,1200,42.57173613831235,86.87939540195472
2000.0,1300,56.60572835172561,85.5624177616627
2000.0,1400,69.18504745076487,81.60693919457839
2000.0,1500,68.34450352716753,85.50465580124339
2000.0,1600,67.25022451027962,92.83818933173572
2000.0,1700,75.38708316484909,93.1365891473769
2000.0,1800,76.91969258811041,93.01494519643114
2000.0,1900,80.88663793826194,93.22148126433946
2000.0,2000,84.6429421709165,93.15489478832603
2000.0,2100,85.83543320271941,93.09135078423952
2000.0,2200,92.15789871004877,91.79240114913902
2000.0,2300,91.27301292122216,90.81447985424752
2000.0,2400,92.60180802358971,90.44020834790027
2000.0,2500,90.33419483101379,88.15402428079085
2000.0,2600,83.33958523123077,87.37275217200055
2000.0,2700,99.21912788567238,83.78823703199423
2000.0,2800,91.29384965831427,80.18096060469334
2000.0,2900,75.26957129543338,83.10824080618583
2000.0,3000,81.12456381516334,84.89313006804805
2000.0,3100,99.25489975219648,73.40815370502061
2000.0,3200,99.38968723584108,63.47537295623695
2000.0,3300,99.3494573643411,61.89072890454788
2000.0,3400,99.08154506437772,64.06345382003441
2000.0,3500,99.13322091062395,66.2891138651352
2001.0,100,11.06875947560868,76.7953182800059
2001.0,200,14.279566854990588,80.81755667263705
2001.0,300,7.41001275207569,57.39858052039211
2001.0,400,11.727484701127745,71.24936786986693
2001.0,500,12.319072908561823,71.05975266625344
2001.0,600,13.833558576152955,72.32684712159903
2001.0,700,16.613824774935274,76.96879364112327
2001.0,800,18.429237256474902,80.23721127252439
2001.0,900,22.331675888834145,83.44500833843274
2001.0,1000,25.85656276576707,85.40514647059476
2001.0,1100,29.607519828339516,87.01951891861133
2001.0,1200,46.308540877834446,87.08784655580952
2001.0,1300,60.54831487276661,86.10927279903117
2001.0,1400,70.99664392618517,82.72484045353578
2001.0,1500,72.64783565037281,87.20979734728711
2001.0,1600,76.01294235728625,93.57570049359444
2001.0,1700,81.4182203766465,94.0056252063476
2001.0,1800,80.67114525876143,93.85327557557808
2001.0,1900,82.21455758815536,93.85796636997777
2001.0,2000,80.2337671431572,93.48744705397267
2001.0,2100,84.19302722797153,93.51865826951432
2001.0,2200,90.16537231181509,91.81305620497072
2001.0,2300,88.4270896790535,91.19818711713735
2001.0,2400,92.91082098238529,90.4155361064846
2001.0,2500,91.32144277193972,88.12684708670909
2001.0,2600,86.6868870907238,87.68748253823911
2001.0,2700,98.10311469402706,84.67469286263668
2001.0,2800,90.45494020501135,81.12483291265988
2001.0,2900,86.74662162162166,85.30441510218687
2001.0,3000,91.74008670825846,86.72155739177475
2001.0,3100,95.35480964181122,77.77273149877179
2001.0,3200,99.68131868131867,69.10226124219197
2001.0,3300,99.81395348837212,69.67220207610391
2001.0,3400,100.0,70.96287733879464
2001.0,3500,100.0,72.71734805591518
2002.0,100,12.175444854891197,71.65229054459395
2002.0,200,14.20443345888261,74.82992197217939
2002.0,300,9.2096138448525,51.925813184344555
2002.0,400,14.01497750423844,65.52443656793545
2002.0,500,14.38288139863938,65.11390900539824
2002.0,600,15.84228706090675,66.79344228291446
2002.0,700,19.6730621395683,71.67412631771715
2002.0,800,22.48825285026114,75.95564833850453
2002.0,900,26.29345931948045,79.26364191067275
2002.0,1000,29.144497504588035,81.60025910710301
2002.0,1100,30.909585049133398,83.42814957981417
2002.0,1200,44.604620925273274,82.30683700093535
2002.0,1300,58.54724301037661,80.6750492328134
2002.0,1400,70.91244836584485,76.17357032730914
2002.0,1500,72.80370583922405,81.738652354725
2002.0,1600,75.70063775326463,90.70846931800453
2002.0,1700,84.01273055270094,91.43564174954683
2002.0,1800,85.11776856501697,91.25690945396525
2002.0,1900,86.75766528613826,91.47315430681907
2002.0,2000,85.65805715886239,91.21067073515586
2002.0,2100,86.23633745269433,91.21999326272143
2002.0,2200,91.62476291130753,89.41375412575093
2002.0,2300,91.8529289172465,88.59013086753679
2002.0,2400,93.96467370218043,87.9789605820463
2002.0,2500,93.49690428855433,84.5338225138209
2002.0,2600,86.64133754889865,84.32975754027403
2002.0,2700,98.33030414071084,80.51740884236537
2002.0,2800,89.33129271070608,76.27771425732904
2002.0,2900,84.33876980428708,80.24833234128286
2002.0,3000,90.43258961615736,82.49856155807544
2002.0,3100,99.19418788015324,69.46080031578803
2002.0,3200,99.66356720202874,59.628544968495355
2002.0,3300,99.29333333333336,59.871010188444544
2002.0,3400,99.43872198378638,61.71275447128048
2002.0,3500,99.59359190556492,63.06922179587142
2003.0,100,13.601590259426331,70.77028748163288
2003.0,200,15.785310734463279,72.81202875829011
2003.0,300,11.780602533693584,45.05734481278349
2003.0,400,14.616372703973042,58.365783075422094
2003.0,500,14.262240724793836,57.64355797168167
2003.0,600,15.990975965419436,58.7848996847168
2003.0,700,20.296090395540812,63.832970430414456
