group,variable,value
trend,100,0.11350950917336673
trend,200,0.12991918775504524
trend,300,0.006419615828556953
trend,400,-0.06010331911587916
trend,500,-0.11247946466134857
trend,600,-0.11166885178992693
trend,700,-0.29212497232618645
trend,800,-0.5484168118936606
trend,900,-0.7392499804798782
trend,1000,-1.129036030178727
trend,1100,-0.10450024760647077
trend,1200,1.4489637867476206
trend,1300,0.9952758881330304
trend,1400,0.47285695061229954
trend,1500,0.470019723865878
trend,1600,0.8163930976430976
