Sen_slope,Area
-10,231.89120630220546
-9,377.1802999032479
-8,571.944666340442
-7,485.74778067064943
-6,319.06435938952086
-5,240.19854670998734
-4,206.21880914209552
-3,214.0052734525119
-2,215.80207540624926
-1,206.60044560937428
0,28.4767166875
1,10.151851812499999
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
