Sen_slope,Area
-10,205.3983462341299
-9,100.06509029172824
-8,119.7150285919731
-7,149.76426404087
-6,156.79963706654425
-5,171.30543883063694
-4,151.71471563823516
-3,112.2793656525737
-2,51.72343116513486
-1,24.68028638155638
0,31.953673126531875
1,318.2593860920351
2,251.20559508014657
3,70.18366586060056
4,13.622099328125007
5,4.8277378437500005
6,2.6827126562499997
7,0.714400375
8,0.0
9,0.0
10,0.0
