Sen_slope,Area
-10,8.600344376348037
-9,6.733654226715684
-8,6.291015339154409
-7,17.672961155392155
-6,18.168801867524504
-5,23.505489927389686
-4,30.60464212659314
-3,18.561396250000012
-2,12.882631773039227
-1,16.79437600000002
0,204.47981890925257
1,37.09252119019599
2,2.151420625
3,1.75777034375
4,0.195151890625
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
