Sen_slope,Area
-10,66.38904902555143
-9,47.32854070643385
-8,92.81285337830863
-7,177.0743714615197
-6,274.78239227426695
-5,404.00028740447243
-4,465.04420938553903
-3,286.73588247408094
-2,114.5143447617648
-1,61.92026258988977
0,5.304403906249999
1,0.612191765625
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
