Sen_slope,Area
-10,7.0987505312499986
-9,4.888045015625
-8,4.88739065625
-7,5.107646828125
-6,2.859830111642157
-5,3.5565212343749995
-4,3.109291609375
-3,2.674107921875
-2,1.5620335
-1,1.0370292053308825
0,0.0
1,3.1107800468749995
2,4.215418625
3,5.549350390625
4,3.555731953125
5,3.3366196875000003
6,4.00249803125
7,0.22096953125
8,2.4373704375000003
9,1.556583546875
10,5.535532531250001
