Sen_slope,Area
-10,113.97401592916665
-9,53.489294124877496
-8,65.84108947879902
-7,105.41409949491424
-6,132.24371000600482
-5,171.2097841961393
-4,162.88797388082085
-3,150.51438407371322
-2,150.35724965288037
-1,170.7243025029414
0,243.4953615583332
1,566.0472403391568
2,216.04468819558807
3,108.641501269669
4,62.60240841838231
5,60.604241937499935
6,71.41344601200971
7,121.1405247818014
8,102.48723654442371
9,41.23015262499997
10,8.65478231593137
