Year,Elevation,SCA
2007.0,1500,0.012016164602381791
2007.0,1600,0.006373088073577926
2007.0,1700,0.018532939699660595
2007.0,1800,0.01563835006311564
2007.0,1900,0.008729011156700705
2007.0,2000,0.02545504087193458
2007.0,2100,0.041479044441089616
2007.0,2200,0.051008149010477295
2007.0,2300,0.07700393265553929
2007.0,2400,0.10045091826942057
2007.0,2500,0.1857853858473831
2007.0,2600,0.2882412291344719
2007.0,2700,0.5724777284472548
2007.0,2800,1.0118695306284826
2007.0,2900,1.375205329259072
2007.0,3000,2.3514540145097276
2007.0,3100,3.4618640433474095
2007.0,3200,4.7161371135916355
2007.0,3300,6.3973913379288785
2007.0,3400,7.670256436321416
2007.0,3500,9.447875405828164
2007.0,3600,11.800329168438259
2007.0,3700,15.285027681595206
2007.0,3800,17.790435946966543
2007.0,3900,21.499122732202128
2007.0,4000,24.852481992690933
2007.0,4100,28.39941014194744
2007.0,4200,30.409833936237618
2007.0,4300,31.271919303091863
2007.0,4400,32.463945696524306
2007.0,4500,32.47079011058283
2007.0,4600,31.303540544301576
2007.0,4700,30.78251467040009
2007.0,4800,28.28847452424801
2007.0,4900,27.159258168972556
2007.0,5000,26.125086183726026
2007.0,5100,25.511946757308664
2007.0,5200,27.890531202959814
2007.0,5300,29.032925539948607
2007.0,5400,25.954567793370835
2007.0,5500,30.746726524504307
2007.0,5600,25.060467769537944
2007.0,5700,24.68445692883895
2007.0,5800,31.305072967338425
2007.0,5900,38.97408450704226
2007.0,6000,30.022082018927442
2007.0,6100,35.78102189781023
2008.0,100,0.0
2008.0,200,0.0
2008.0,300,0.0
2008.0,400,0.0
2008.0,500,0.0
2008.0,600,0.0
2008.0,700,0.0
2008.0,800,0.0
2008.0,900,0.0
2008.0,1000,0.0
2008.0,1100,0.001629060146615416
2008.0,1200,0.002198332930860765
2008.0,1300,0.0014176865982090069
2008.0,1400,0.011026909288923172
2008.0,1500,0.02882449008785632
2008.0,1600,0.01462686194141757
2008.0,1700,0.043598028732158595
2008.0,1800,0.030708934861338466
2008.0,1900,0.015868019058696756
2008.0,2000,0.05716076294277927
2008.0,2100,0.05867868837097923
2008.0,2200,0.07977182770663567
2008.0,2300,0.12416408416245316
2008.0,2400,0.17233053317031946
2008.0,2500,0.2308109597533883
2008.0,2600,0.27952251412321194
2008.0,2700,0.44136579439019147
2008.0,2800,0.6434168655529051
2008.0,2900,0.8667091508571368
2008.0,3000,1.3454615279319833
2008.0,3100,2.0531699476802876
2008.0,3200,2.929364779197697
2008.0,3300,4.3932076953277885
2008.0,3400,5.715277051086906
2008.0,3500,6.897774990672967
2008.0,3600,8.528298884941927
2008.0,3700,11.328286119249782
2008.0,3800,13.08966985687962
2008.0,3900,15.877115494742714
2008.0,4000,18.480882880538932
2008.0,4100,20.470971560415627
2008.0,4200,21.7897889511639
2008.0,4300,22.47329025295285
2008.0,4400,23.414551518125148
2008.0,4500,23.938724212262894
2008.0,4600,22.13502673796797
2008.0,4700,22.016365315301854
2008.0,4800,20.0511663597299
2008.0,4900,19.13794524580504
2008.0,5000,18.09104507262797
2008.0,5100,18.782901783801492
2008.0,5200,22.121601770072022
2008.0,5300,26.00537683129431
2008.0,5400,25.301479823076487
2008.0,5500,29.47412395560543
2008.0,5600,23.37792355961209
2008.0,5700,27.729868913857683
2008.0,5800,31.44371091035441
2008.0,5900,39.37126760563381
2008.0,6000,33.19558359621451
2008.0,6100,38.55474452554745
2009.0,100,0.0
2009.0,200,0.0
2009.0,300,0.0
2009.0,400,0.0
2009.0,500,0.0
2009.0,600,0.0
2009.0,700,0.0
2009.0,800,0.0
2009.0,900,0.0
2009.0,1000,0.0
2009.0,1100,0.0012289401106046123
2009.0,1200,0.0018111265623568806
2009.0,1300,0.005533904057101568
2009.0,1400,0.010380269546671502
2009.0,1500,0.029432450796905398
2009.0,1600,0.015495351394581625
2009.0,1700,0.03337556371751357
2009.0,1800,0.03701498790053632
2009.0,1900,0.018044936266480308
2009.0,2000,0.05162942779291547
2009.0,2100,0.0617500533584595
2009.0,2200,0.0713480791618161
2009.0,2300,0.11899001431704102
2009.0,2400,0.15871972515457894
2009.0,2500,0.2295279590817503
2009.0,2600,0.2602417229679393
2009.0,2700,0.35183436039762267
2009.0,2800,0.41849642004773424
2009.0,2900,0.4569055940596013
2009.0,3000,0.6515042053871565
2009.0,3100,0.8753090517193156
2009.0,3200,1.0316794992349023
2009.0,3300,1.4357102859680624
2009.0,3400,1.8274757899835168
2009.0,3500,2.269570371311173
2009.0,3600,2.8399473330498797
2009.0,3700,3.813142098854683
2009.0,3800,4.707463341821068
2009.0,3900,6.267863162469258
2009.0,4000,7.803999258812506
2009.0,4100,9.411877413853698
2009.0,4200,10.380307881480244
2009.0,4300,11.052927961019384
2009.0,4400,11.601064457431058
2009.0,4500,12.07216286254579
2009.0,4600,12.244791563127455
2009.0,4700,12.654874743081784
2009.0,4800,12.502332719459785
2009.0,4900,13.538848003139988
2009.0,5000,14.410386453671086
2009.0,5100,16.423999200217064
2009.0,5200,22.453453998077592
2009.0,5300,27.046156169762835
2009.0,5400,29.869819254081786
2009.0,5500,37.45940890385336
2009.0,5600,34.57045065601826
2009.0,5700,34.20552434456929
2009.0,5800,42.09173036831133
2009.0,5900,48.44000000000001
2009.0,6000,37.68138801261829
2009.0,6100,45.0
2010.0,100,0.0
2010.0,200,0.0
2010.0,300,0.0
2010.0,400,0.0
2010.0,500,0.0
2010.0,600,0.0
2010.0,700,0.0
2010.0,800,0.0
2010.0,900,0.0
2010.0,1000,3.036170916181444E-5
2010.0,1100,0.001328970119607313
2010.0,1200,0.004005295983878894
2010.0,1300,0.005106955969610052
2010.0,1400,0.010539093343014018
2010.0,1500,0.035881602632112285
2010.0,1600,0.019975257422773167
2010.0,1700,0.04040750383560367
2010.0,1800,0.03731265124329566
2010.0,1900,0.03185875648940091
2010.0,2000,0.06264850136239782
2010.0,2100,0.0834578364055659
2010.0,2200,0.11420256111757872
2010.0,2300,0.18704126569890747
2010.0,2400,0.24767639055043644
2010.0,2500,0.3873671792928858
2010.0,2600,0.5015219436604134
2010.0,2700,0.7176495554011387
2010.0,2800,0.9790254574383473
2010.0,2900,1.2443527032215387
2010.0,3000,1.652637302468476
2010.0,3100,2.2583616436517056
2010.0,3200,2.790363602927133
2010.0,3300,3.899341559018304
2010.0,3400,4.92215721038418
2010.0,3500,6.058629749874998
2010.0,3600,7.690375937787182
2010.0,3700,10.092783284502206
2010.0,3800,11.942178856791738
2010.0,3900,14.731633220832068
2010.0,4000,17.09130997015555
2010.0,4100,19.344978682851142
2010.0,4200,20.166159015091203
2010.0,4300,20.54802732282788
2010.0,4400,20.944994752237413
