Sen_slope,Area
-10,52.009334993014704
-9,26.924253245098047
-8,39.431590046078405
-7,56.74407320000003
-6,71.15014276004904
-5,73.60469160294119
-4,78.49661611691164
-3,80.20512971942381
-2,67.21263517665444
-1,49.57464692322307
0,280.32098630054986
1,120.77773097291673
2,238.0823043757967
3,178.46065290012194
4,142.60517406586965
5,83.97943232977951
6,52.812964108884735
7,29.216539460232852
8,13.620616984375001
9,9.79901040625
10,7.414801907720591
