Sen_slope,Area
-10,635.4674976069281
-9,130.73392134908067
-8,157.4916751723647
-7,183.65911965379829
-6,235.4170397976707
-5,285.89730756636015
-4,262.8541413460778
-3,206.3123580933209
-2,190.08424125330868
-1,156.61196212083308
0,283.0678420639097
1,825.0169243431582
2,494.76866791924425
3,267.09063137499936
4,154.20371707812478
5,142.224303834007
6,85.25121421874996
7,50.23876949999999
8,31.009041968749987
9,15.246434625
10,19.162266921875
