Sen_slope,Area
-10,21.243308711825996
-9,12.851182290134808
-8,19.06003958970589
-7,26.326457921997527
-6,26.028999769424004
-5,24.348248629350497
-4,14.55640717898285
-3,11.190995539705877
-2,9.860953917401952
-1,11.639093593750001
0,81.05536557922794
1,126.26389578039193
2,22.499830843750004
3,8.531710555208331
4,8.891472236213234
5,1.9197880075367648
6,0.0
7,0.19180061384803923
8,0.0
9,0.0
10,0.0
