Sen_slope,Area
-10,0.0
-9,0.0
-8,0.0
-7,0.0
-6,0.0
-5,0.0
-4,0.0
-3,0.0
-2,0.35436195312499996
-1,1.583285840625
0,923.0187979789831
1,2387.766677242678
2,588.8786505312466
3,133.28293989062513
4,12.784766250000004
5,0.3491530625
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
