Sen_slope,Area
-10,0.0
-9,0.0
-8,0.0
-7,0.0
-6,0.0
-5,0.0
-4,0.0
-3,0.455626578125
-2,0.0
-1,0.0
0,22.195952906249985
1,5.469635092463234
2,0.45746653125000003
3,2.055158078125
4,2.2834480312500003
5,0.914217515625
6,0.0
7,0.457436984375
8,0.228710984375
9,0.0
10,1.143547375
