Sen_slope,Area
-10,13.03947553014706
-9,23.587059454534305
-8,68.19480291574763
-7,103.22135391470566
-6,97.31908932064944
-5,64.98856273498782
-4,44.686529268872604
-3,42.496725268382356
-2,45.118261656250034
-1,26.9036476875
0,8.725266671875
1,7.1930478125
2,0.217867265625
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
