Year,Snowline_elev
2000.0,536.949615643047
2001.0,543.6722127686236
2002.0,569.2740195207507
2003.0,490.01244455585083
2004.0,463.120243839492
2005.0,465.88683334258417
2006.0,516.3319895745095
2007.0,498.6673150601621
2008.0,487.41989166443983
2009.0,493.16313442066246
2010.0,512.2366432651888
2011.0,472.11176228264776
2012.0,473.5637177256817
2013.0,488.61958833258933
2014.0,497.65213576739256
2015.0,476.0439210957605
2016.0,433.88437261867784
2017.0,514.4703662533989
2018.0,488.04890773512824
2019.0,469.38979470586895
2020.0,490.32774823084054
2021.0,445.08774786622905
2022.0,467.0072655738432
2023.0,470.87778012491987
