Sen_slope,Area
-10,16.06567284374999
-9,3.754508734375
-8,10.235511718749995
-7,15.129760562500003
-6,18.045280078124993
-5,18.20226321874999
-4,24.10593934375
-3,23.977122328124995
-2,22.645956234375003
-1,22.545717559007343
0,313.9177221814966
1,569.5186180886018
2,230.84162348976704
3,139.17194979687517
4,76.00442004687486
5,36.19437448437502
6,12.280769140808824
7,2.102035375
8,0.48422679687500003
9,0.0
10,0.0
