Year,Elevation,SCA,CCA
2000.0,100,0.0,28.06856393724434
2000.0,200,0.0,32.00909226455575
2000.0,300,0.0,26.686250923034272
2000.0,400,0.0,23.455871901091502
2000.0,500,0.0,19.243980057784572
2000.0,600,0.0,15.464425009505979
2000.0,700,0.0,14.14031602232
2000.0,800,0.0,13.375374942495784
2000.0,900,0.0,12.560489470370776
2000.0,1000,1.5784406059107325E-5,11.97964120013405
2000.0,1100,8.350870160670768E-5,11.559658635588109
2000.0,1200,4.419870897675799E-4,11.251519258682487
2000.0,1300,0.003580978592315758,11.298968363832499
2000.0,1400,0.007281432465840883,11.387845975362533
2000.0,1500,0.03554848390247837,11.804987717765215
2000.0,1600,0.09333517858584464,12.714635162254735
2000.0,1700,0.2003718020113344,13.059481434275794
2000.0,1800,0.38675056005019576,13.700697080944229
2000.0,1900,0.4890023629514932,14.307245715717634
2000.0,2000,0.625827363339043,14.647659665910748
2000.0,2100,0.8985330640856035,15.067679321285938
2000.0,2200,1.2998354213549164,15.45458122835744
2000.0,2300,1.864572366292782,15.948209623465717
2000.0,2400,2.51596664673727,16.20437167426459
2000.0,2500,3.1933739012846387,16.279358971657047
2000.0,2600,4.244481215448838,16.183271995521327
2000.0,2700,4.9146016242063375,16.7316726599714
2000.0,2800,6.582031966022087,16.666094590711463
2000.0,2900,7.903153123706132,17.33800629865753
2000.0,3000,8.963527989510528,17.381088805503285
2000.0,3100,11.061478686496319,17.982585715790602
2000.0,3200,12.378102257883883,18.117768972961205
2000.0,3300,13.77080710803632,18.26898800439974
2000.0,3400,15.8274647286914,18.551082075664745
2000.0,3500,18.154312518914608,18.95331935651749
2000.0,3600,20.0539704944462,18.981357217382623
2000.0,3700,22.622240473654784,19.30745016365852
2000.0,3800,25.322418209569562,19.687829941310714
2000.0,3900,28.39404121164568,20.163750890273153
2000.0,4000,30.219451283075045,20.44425869397731
2000.0,4100,30.579346520438254,20.624601949884376
2000.0,4200,30.204706514328404,20.854892846259464
2000.0,4300,29.626021630408086,21.121128872361577
2000.0,4400,30.33034797029562,21.425891548207215
2000.0,4500,31.014718482393857,22.117471280187303
2000.0,4600,31.101101642893376,22.85807194821043
2000.0,4700,32.01862223466814,23.524505345333512
2000.0,4800,30.848705345047723,23.935411195251447
2000.0,4900,28.99568290515089,24.339915922131794
2000.0,5000,27.286039486001172,25.126470055648095
2000.0,5100,28.02572919421932,25.850704398390807
2000.0,5200,31.167799999999982,26.29531888148927
2000.0,5300,27.0064516129032,27.040874565580573
2000.0,5400,35.98695604516062,28.5840223114055
2000.0,5500,31.924854858144386,30.049330542170118
2000.0,5600,23.2981012658228,29.651168038311475
2000.0,5700,24.08290930859024,30.040173185366925
2000.0,5800,28.93763440860215,30.807552599859463
2000.0,5900,24.975194897235998,31.931514223185644
2000.0,6000,24.765720081135903,33.734230810543345
2000.0,6100,25.81225680933852,36.678870641065984
2000.0,6200,23.402027027027025,41.06280314775865
2001.0,100,0.0,29.970608050892473
2001.0,200,0.0,35.15138397900648
2001.0,300,0.0,29.97795128391806
2001.0,400,0.0,25.60855152644442
2001.0,500,0.0,19.915860287712984
2001.0,600,0.0,14.72001332982176
2001.0,700,0.0,12.23670600747532
2001.0,800,0.0,10.61268691864448
2001.0,900,0.0,8.71612166658681
2001.0,1000,0.0,7.5673146020481035
2001.0,1100,0.0,7.01877726517312
2001.0,1200,0.0,6.742302374721533
2001.0,1300,0.0,6.609788841333611
2001.0,1400,2.9657186648097435E-4,6.597017260907053
2001.0,1500,0.0014064980883039127,6.549517860982334
2001.0,1600,3.613619501243622E-4,6.643126330075815
2001.0,1700,0.005884135355586859,6.823551212318898
2001.0,1800,0.002430198083236496,6.798201017299318
2001.0,1900,0.0038150146545857886,7.10609734653023
2001.0,2000,0.0047013705030369045,7.2468893228949165
2001.0,2100,0.005843372095722215,7.4404667746303765
2001.0,2200,0.020908205421018997,7.375572588940564
2001.0,2300,0.05278295699841776,7.758225670354765
2001.0,2400,0.09181222241202598,7.913389337233187
2001.0,2500,0.1421408231049783,7.940665592008417
2001.0,2600,0.26981739256569137,8.19818841364578
2001.0,2700,0.3870777736036329,8.511973217715687
2001.0,2800,0.7134905554934611,8.449021556070479
2001.0,2900,1.0605042383038075,9.133595426544922
2001.0,3000,1.427477821321479,9.02738983220818
2001.0,3100,2.3518184218999263,9.463487559862354
2001.0,3200,3.11858555700689,9.923680542469135
2001.0,3300,4.173173951755678,10.196749664587895
2001.0,3400,5.566526956930948,10.699541145161055
2001.0,3500,7.684817915868025,11.595013954926209
2001.0,3600,9.627810457410517,12.262744164723248
2001.0,3700,11.78150026775452,13.310916214563127
2001.0,3800,14.668758378127391,14.166933517341095
2001.0,3900,17.708383684790277,15.343311763506598
2001.0,4000,19.757890300973724,16.185849936948816
2001.0,4100,20.92436723930843,16.383757916402498
2001.0,4200,21.521104935848555,16.65882162442268
2001.0,4300,22.556944955999544,16.706884134976562
2001.0,4400,25.49970647802988,16.996461519034238
2001.0,4500,27.193081664883625,17.720654293316457
2001.0,4600,27.53189747922455,18.61959794492703
