Sen_slope,Area
-10,2.3133442343749993
-9,5.558385390624998
-8,18.374810703124986
-7,35.70744706249998
-6,36.19706498437502
-5,32.99569509791667
-4,30.738891218750002
-3,34.67106173437498
-2,37.506510812500004
-1,61.92264814325975
0,329.99891166807623
1,645.2414974693643
2,169.4400445403187
3,87.48999024999996
4,46.66455240625004
5,19.941715890625005
6,6.84844915625
7,1.729664515625
8,0.15559475
9,0.31705653125
10,0.0
