Sen_slope,Area
-10,32.007631312316164
-9,10.781441732291668
-8,14.251460100796562
-7,19.040206940012254
-6,21.564481458700996
-5,18.31455728768382
-4,14.615419746017158
-3,12.514146430821086
-2,6.9031399531250015
-1,1.9507283593749998
0,321.06916067126076
1,1086.8134306080808
2,777.3401747033704
3,426.1881813858461
4,104.69404914479182
5,23.101691703125006
6,4.1017349042892155
7,1.0699172343749999
8,0.0
9,0.7125295625
10,0.5309453125
