Year,Snowline_elev
2000.0,705.1682111613064
2001.0,742.7004585077254
2002.0,718.524233215914
2003.0,696.8071995344983
2004.0,742.190780412381
2005.0,687.4759624020779
2006.0,663.66760498003
2007.0,610.6723004363575
2008.0,705.1090985227825
2009.0,629.8330642277386
2010.0,687.6835085444357
2011.0,695.2393947416666
2012.0,627.3434339850265
2013.0,602.8809523809522
2014.0,664.8707740164496
2015.0,616.5893421581916
2016.0,682.9698937893652
2017.0,605.0175082699168
2018.0,658.5230645330842
2019.0,618.0272881490652
2020.0,619.4882284352665
2021.0,647.417260527006
2022.0,613.9886188988792
2023.0,666.2020017828564
