Sen_slope,Area
-10,82.21956515992652
-9,25.827401677941186
-8,28.6176975976103
-7,28.55687548609067
-6,34.502900797610245
-5,29.203059618137278
-4,30.227148715624995
-3,23.6935800629902
-2,12.906634241911757
-1,4.870508375000002
0,62.24964734724266
1,118.32915520563698
2,47.75218814062501
3,38.66768810937496
4,22.248800906249997
5,12.704847687499994
6,5.34665653125
7,2.8399590624999997
8,1.1700590312499999
9,1.170978734375
10,0.16675171875
