Year,Snowline_elev
2000.0,627.470035197286
2001.0,705.7542932835883
2002.0,624.3900316486789
2003.0,648.1670880807579
2004.0,639.4865698083704
2005.0,602.2077453863453
2006.0,562.1682377246348
2007.0,579.3412021018165
2008.0,582.5708569340645
2009.0,571.5734120754722
2010.0,597.1864225804676
2011.0,558.355980710874
2012.0,612.6197414458659
2013.0,595.1639064908561
2014.0,635.97663497383
2015.0,573.9002178482214
2016.0,638.2206822015925
2017.0,596.9158757782025
2018.0,601.7327187247475
2019.0,583.0554808100356
2020.0,614.1457975765695
2021.0,616.3383333819484
2022.0,602.773063727022
2023.0,603.8507930008116
