Sen_slope,Area
-10,0.0
-9,0.545201
-8,14.955245466482836
-7,43.793335548468065
-6,49.67161233069847
-5,37.51365468026956
-4,21.791620266421564
-3,23.09776705042893
-2,34.34235622493868
-1,61.22839881801477
0,14.71483129558823
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
