group,variable,value
9.0,4100,5.63
9.0,4200,2.91
9.0,4300,2.21
9.0,4400,3.84
9.0,4500,2.57
9.0,4600,2.76
9.0,4700,3.79
9.0,4800,5.90
9.0,4900,9.37
9.0,5000,11.19
9.0,5100,9.08
9.0,5200,9.88
9.0,5300,9.59
9.0,5400,10.51
9.0,5500,16.27
9.0,5600,21.37
9.0,5700,27.02
9.0,5800,34.74
9.0,5900,55.73
9.0,6000,48.00
9.0,6100,59.44
9.0,6200,46.55
10.0,3500,0.30
10.0,3600,3.58
10.0,3700,0.02
10.0,3800,0.04
10.0,3900,0.12
10.0,4000,0.40
10.0,4100,0.73
10.0,4200,0.43
10.0,4300,0.38
10.0,4400,2.64
10.0,4500,0.53
10.0,4600,0.78
10.0,4700,1.36
10.0,4800,2.30
10.0,4900,3.86
10.0,5000,4.71
10.0,5100,3.67
10.0,5200,4.23
10.0,5300,4.10
10.0,5400,4.92
10.0,5500,8.61
10.0,5600,11.83
10.0,5700,15.31
10.0,5800,20.65
10.0,5900,42.70
10.0,6000,29.84
10.0,6100,46.62
10.0,6200,29.32
11.0,3500,0.18
11.0,3600,2.45
11.0,3700,0.00
11.0,3800,0.00
11.0,3900,0.00
11.0,4000,0.00
11.0,4100,0.00
11.0,4200,0.00
11.0,4300,0.02
11.0,4400,2.17
11.0,4500,0.01
11.0,4600,0.01
11.0,4700,0.05
11.0,4800,0.15
11.0,4900,0.33
11.0,5000,0.67
11.0,5100,0.63
11.0,5200,0.89
11.0,5300,1.14
11.0,5400,1.63
11.0,5500,3.56
11.0,5600,5.37
11.0,5700,7.82
11.0,5800,11.11
11.0,5900,27.37
11.0,6000,13.45
11.0,6100,31.83
11.0,6200,15.83
12.0,3500,0.28
12.0,3600,1.52
12.0,3700,0.02
12.0,3800,0.03
12.0,3900,0.02
12.0,4000,0.02
12.0,4100,0.01
12.0,4200,0.00
12.0,4300,0.01
12.0,4400,1.91
12.0,4500,0.01
12.0,4600,0.02
12.0,4700,0.05
12.0,4800,0.07
12.0,4900,0.12
12.0,5000,0.21
12.0,5100,0.41
12.0,5200,0.66
12.0,5300,1.05
12.0,5400,1.52
12.0,5500,2.56
12.0,5600,3.25
12.0,5700,4.77
12.0,5800,7.62
12.0,5900,15.33
12.0,6000,8.40
12.0,6100,16.72
12.0,6200,10.91
