group,variable,value
1.0,100,0.14096103233256985
1.0,200,0.09493174066200535
1.0,300,0.23849587270757866
1.0,400,0.14597683561735733
1.0,500,0.08509997302729497
1.0,600,0.06805957148758197
1.0,700,0.07454302913514231
1.0,800,0.06133478733529791
1.0,900,0.11377015024036104
1.0,1000,0.19676505561879215
1.0,1100,0.4028006297091135
1.0,1200,0.8089271441443492
1.0,1300,1.565348805805529
1.0,1400,3.1227827823434766
1.0,1500,6.825415302252355
1.0,1600,11.096792140083597
1.0,1700,16.753187222460927
1.0,1800,19.462286247279494
1.0,1900,27.575455064046032
1.0,2000,41.53447013285909
1.0,2100,
1.0,2200,74.32054794520549
2.0,100,0.13393669590680995
2.0,200,0.10285412586982833
2.0,300,0.2020147785704506
2.0,400,0.13155947965497555
2.0,500,0.09264580487422924
2.0,600,0.07072729776165512
2.0,700,0.07253401198674594
2.0,800,0.05664856306414075
2.0,900,0.09054765381302943
2.0,1000,0.13151634381466226
2.0,1100,0.265580124922179
2.0,1200,0.5497817984273835
2.0,1300,1.0441656422028953
2.0,1400,2.0787621106222516
2.0,1500,4.698509827104073
2.0,1600,7.784139074177088
2.0,1700,11.556097980232044
2.0,1800,12.939102497668134
2.0,1900,19.720245812373584
2.0,2000,33.786483941834916
2.0,2100,
2.0,2200,61.61643835616439
3.0,100,0.4549114933610368
3.0,200,0.539588181231546
3.0,300,0.6644629539710415
3.0,400,0.5330627997819911
3.0,500,0.4005925294307031
3.0,600,0.3313518076184017
3.0,700,0.3401762429329341
3.0,800,0.2971548850406239
3.0,900,0.3846289474926817
3.0,1000,0.528966497816348
3.0,1100,0.7638428631680524
3.0,1200,1.12346073110248
3.0,1300,1.5551640866547463
3.0,1400,2.3468855265034816
3.0,1500,4.367993331252109
3.0,1600,6.562284560632731
3.0,1700,9.719948431456809
3.0,1800,10.346626593429365
3.0,1900,16.010864492039605
3.0,2000,29.117271681138195
3.0,2100,
3.0,2200,58.23835616438357
4.0,100,2.951778252654434
4.0,200,3.6581865112731933
4.0,300,3.688613528554881
4.0,400,3.300035534400717
4.0,500,2.933984303625647
4.0,600,2.3700731248840263
4.0,700,2.3805381588792907
4.0,800,2.0530686282912542
4.0,900,2.545383801152238
4.0,1000,3.402411662672721
4.0,1100,4.234810739661055
4.0,1200,5.499551123504312
4.0,1300,6.564992800986369
4.0,1400,8.042268403208352
4.0,1500,11.032858860334875
4.0,1600,13.35921664668804
4.0,1700,16.533808909898262
4.0,1800,17.17921028085811
4.0,1900,22.53098584245189
4.0,2000,37.45757924469087
4.0,2100,
4.0,2200,69.36438356164385
5.0,100,12.592964837074094
5.0,200,15.56033834954031
5.0,300,14.073997123968173
5.0,400,13.074245399812662
5.0,500,12.684496567505748
5.0,600,10.874668498530426
5.0,700,11.30781891316868
5.0,800,10.374700591374456
5.0,900,11.656447030964475
5.0,1000,14.893257017349518
5.0,1100,17.304333653131895
5.0,1200,20.036761097589544
5.0,1300,22.008610756957733
5.0,1400,24.659731838181454
5.0,1500,28.681497545714834
5.0,1600,31.28250732708926
5.0,1700,35.6289127632144
5.0,1800,37.229111825059476
5.0,1900,42.19703884250374
5.0,2000,57.005230672664496
5.0,2100,
5.0,2200,84.48493150684932
6.0,100,24.55926606639747
6.0,200,31.003843865319453
6.0,300,27.849602833700636
6.0,400,28.071530369267084
6.0,500,29.026980318626038
6.0,600,27.79607870428604
6.0,700,30.935896684975514
6.0,800,32.36502929806478
6.0,900,35.82229297497704
6.0,1000,43.993094470122124
6.0,1100,50.074014766339396
6.0,1200,56.72216678510953
6.0,1300,65.2723033511812
6.0,1400,72.68724695245788
6.0,1500,77.00587002583823
6.0,1600,80.62223764431918
6.0,1700,82.1274888984386
6.0,1800,83.91160742045793
6.0,1900,86.49302494425133
6.0,2000,89.28287477769635
6.0,2100,
6.0,2200,95.63013698630138
7.0,100,20.944377566460577
7.0,200,27.30288038483351
7.0,300,28.91673514361489
7.0,400,31.419384331732093
7.0,500,36.642154858132315
7.0,600,40.09650733643486
7.0,700,46.34613007946783
7.0,800,51.50116436687819
7.0,900,55.857088467706774
7.0,1000,63.71047756884709
7.0,1100,70.53152871309867
7.0,1200,77.78545590916882
7.0,1300,87.0228860240936
7.0,1400,92.89159306114885
7.0,1500,95.18361307977929
7.0,1600,96.15651293639898
7.0,1700,96.4630339492908
7.0,1800,96.47604933153686
7.0,1900,96.30052377742048
7.0,2000,97.61868396275759
7.0,2100,
7.0,2200,96.32054794520548
8.0,100,9.459742174631469
8.0,200,12.253535881197756
8.0,300,13.516748839004451
8.0,400,14.915259938567281
8.0,500,17.64784740409467
8.0,600,20.17980998904498
8.0,700,25.636560451355553
8.0,800,31.352440603193113
8.0,900,39.2431339312988
8.0,1000,51.804202954942085
8.0,1100,61.857981748324256
8.0,1200,72.32478224976683
8.0,1300,85.23945971446066
8.0,1400,93.192705647418
8.0,1500,96.7393675317
8.0,1600,98.09700435323744
8.0,1700,98.59880246383021
8.0,1800,99.02444812933962
8.0,1900,98.83075766218948
8.0,2000,99.57830316978763
8.0,2100,
8.0,2200,99.69315068493151
9.0,100,2.8119514251025346
9.0,200,3.197838943160518
9.0,300,3.9413292620674967
9.0,400,4.033702039624018
9.0,500,4.35214824546901
9.0,600,5.0687248193579455
9.0,700,6.793351646823054
9.0,800,9.101332058262454
9.0,900,16.480372286729416
9.0,1000,29.177282661265966
9.0,1100,42.23124197607609
9.0,1200,57.01724112463761
9.0,1300,73.55856016218492
9.0,1400,85.35553714655718
9.0,1500,91.8318648582228
9.0,1600,94.49667915091791
9.0,1700,95.70051282051251
9.0,1800,96.66617266037922
9.0,1900,96.63024425659906
9.0,2000,98.5752693796422
9.0,2100,
9.0,2200,100.0
10.0,100,0.85042674454873
10.0,200,0.8830358714204717
10.0,300,1.2733926592711566
10.0,400,1.0223360896731513
10.0,500,0.921593173295285
10.0,600,1.1197266572080344
10.0,700,1.5954773685389763
10.0,800,2.240577368091062
10.0,900,4.695798087284942
10.0,1000,9.03672912795432
10.0,1100,15.653794399049888
10.0,1200,24.55165198039113
10.0,1300,33.53917280614279
10.0,1400,42.96169696836745
10.0,1500,54.96291173208107
10.0,1600,62.945596003510055
10.0,1700,68.84944277324156
10.0,1800,66.82415794382831
10.0,1900,66.45480475029814
10.0,2000,50.804791296160694
10.0,2100,
10.0,2200,52.60273972602741
11.0,100,0.5238659885496886
11.0,200,0.4383403217561107
11.0,300,0.7438946575530087
11.0,400,0.47987753909732755
11.0,500,0.3715936083389178
11.0,600,0.36781098280084074
11.0,700,0.4583707339501979
11.0,800,0.5510455056002439
11.0,900,1.2003641103830753
11.0,1000,2.3485354385684447
11.0,1100,4.214057066229197
11.0,1200,7.002275565855317
11.0,1300,10.486783101871909
11.0,1400,15.22919825760666
11.0,1500,23.562755308761712
11.0,1600,32.62908295240113
11.0,1700,44.80424008021771
11.0,1800,51.97283656337437
11.0,1900,60.70030596898821
11.0,2000,70.26529971754367
11.0,2100,
11.0,2200,89.7150684931507
12.0,100,0.22542835563506514
12.0,200,0.23623010673989422
12.0,300,0.38006418157596633
12.0,400,0.23944748432882482
12.0,500,0.16538292540741886
12.0,600,0.13864768353058984
12.0,700,0.13928111743525382
12.0,800,0.1294009120967869
12.0,900,0.24031942736888734
12.0,1000,0.4030931246522756
12.0,1100,0.7841469650832904
12.0,1200,1.5814124099990545
12.0,1300,2.9865770399690326
12.0,1400,5.72175468240823
12.0,1500,11.3985573186851
12.0,1600,17.851969854261153
12.0,1700,26.588632001145935
12.0,1800,31.595999585449228
12.0,1900,40.87543432038582
12.0,2000,55.270111936395004
12.0,2100,
12.0,2200,85.8219178082192
