group,variable,value
1.0,100,0.056869994320702284
1.0,200,0.09457765177662857
1.0,300,0.09332541792031715
1.0,400,0.09963830598729673
1.0,500,0.26562245552465263
1.0,600,0.1302330829987702
1.0,700,0.11686086945549917
1.0,800,0.1234627403715064
1.0,900,0.15641577078926314
1.0,1000,0.2443206110687462
1.0,1100,0.5252504249989234
1.0,1200,1.1079582098499838
1.0,1300,2.6394186235400414
1.0,1400,5.074613915228912
1.0,1500,11.259428474688223
1.0,1600,16.445550740173257
1.0,1700,26.23119918989895
1.0,1800,31.70903238493466
1.0,1900,32.57196774281135
1.0,2000,33.88423028785983
1.0,2100,34.08506944444446
1.0,2200,32.380873180873195
1.0,2300,4.014084507042254
2.0,100,0.05709939018589326
2.0,200,0.07135805124879314
2.0,300,0.061424119008749965
2.0,400,0.0676643362768886
2.0,500,0.1931001306094811
2.0,600,0.1006706934162439
2.0,700,0.08062403186217328
2.0,800,0.09122528113785906
2.0,900,0.112708918652806
2.0,1000,0.17502281506669617
2.0,1100,0.42029232606649325
2.0,1200,0.9831940167179966
2.0,1300,2.4406266624175137
2.0,1400,4.5591991202284285
2.0,1500,10.430358646675419
2.0,1600,15.581363155091147
2.0,1700,25.121829821560375
2.0,1800,32.028244962171
2.0,1900,37.10046430801813
2.0,2000,41.268728768102974
2.0,2100,52.987847222222236
2.0,2200,68.05613305613308
2.0,2300,71.6830985915493
3.0,100,0.24558989537983655
3.0,200,0.4116414254112136
3.0,300,0.39819281869014717
3.0,400,0.402793365414976
3.0,500,0.6404201437701301
3.0,600,0.5096888929272022
3.0,700,0.4762952357413309
3.0,800,0.4842858662100081
3.0,900,0.5529817013209283
3.0,1000,0.6306103186608485
3.0,1100,1.0661143621356794
3.0,1200,1.7588808903371165
3.0,1300,3.494699484518861
3.0,1400,5.193562829975703
3.0,1500,9.583768872142674
3.0,1600,13.978297897526629
3.0,1700,22.420314314646475
3.0,1800,29.836760885540148
3.0,1900,33.61323956664583
3.0,2000,29.5561416055784
3.0,2100,25.256944444444457
3.0,2200,14.557172557172564
3.0,2300,0.0
4.0,100,1.6356147582674232
4.0,200,2.901991742144342
4.0,300,3.159137387027163
4.0,400,3.30020238075692
4.0,500,3.593770459659027
4.0,600,3.3940340307480628
4.0,700,3.1176646975476845
4.0,800,2.8792300203968395
4.0,900,2.851941289097075
4.0,1000,3.176488604968097
4.0,1100,4.504657522397749
