group,variable,value
1.0,100,1.5008792174344556
1.0,200,1.7941159355180536
1.0,300,3.097522301627367
1.0,400,4.944047444734771
1.0,500,7.179919537873668
1.0,600,10.335044646085343
1.0,700,14.270619106946654
1.0,800,17.656539396604273
1.0,900,21.962661788219773
1.0,1000,30.89173009176969
1.0,1100,33.09786066223963
1.0,1200,35.48147346526515
1.0,1300,47.75388886942492
1.0,1400,56.180468300390906
1.0,1500,62.079491020964554
1.0,1600,65.31736807764453
1.0,1700,66.59213840178894
1.0,1800,68.77457054854342
1.0,1900,61.62032151597479
1.0,2000,55.540003690246174
1.0,2100,51.58876221498359
1.0,2200,47.170078039430415
1.0,2300,61.01117594698835
1.0,2400,87.35039442304158
1.0,2500,90.95862732520848
1.0,2600,98.3081180811808
1.0,2700,98.77874564459933
2.0,100,1.4172430717703564
2.0,200,1.804566142583455
2.0,300,3.1949363909501733
2.0,400,5.1645372016171205
2.0,500,7.209909162713277
2.0,600,10.194289853414093
2.0,700,14.224828033972232
2.0,800,17.360401464611023
2.0,900,21.670938225786195
2.0,1000,31.020115771122157
2.0,1100,34.23297301365848
2.0,1200,38.15523493715141
2.0,1300,49.89026030900734
2.0,1400,60.51175964563669
2.0,1500,67.94138824307544
2.0,1600,72.00270845227408
2.0,1700,73.43967282570337
2.0,1800,76.81012192692545
2.0,1900,78.3305137070883
2.0,2000,78.29664613375728
2.0,2100,79.29707665031097
2.0,2200,78.76160323110618
2.0,2300,81.12474862361121
2.0,2400,88.26252063841487
2.0,2500,89.98717126363054
2.0,2600,99.25830258302581
2.0,2700,96.44599303135891
3.0,100,2.4693771517714307
3.0,200,3.2469693977390337
3.0,300,5.208291323674902
3.0,400,7.549565550207564
3.0,500,9.87746384043297
3.0,600,13.376017434640701
3.0,700,18.092716887766095
3.0,800,21.71223214115079
3.0,900,26.411022801100753
3.0,1000,36.032824735328674
3.0,1100,39.377486871587955
3.0,1200,42.6370555197095
3.0,1300,54.32344357635848
3.0,1400,63.46508801937873
3.0,1500,69.78084038160917
3.0,1600,72.80085569420656
3.0,1700,76.11580165548628
3.0,1800,81.9661444632302
3.0,1900,82.17674959024676
3.0,2000,82.79492874985796
3.0,2100,84.42996742670982
3.0,2200,82.14925041073377
3.0,2300,83.72208485807529
3.0,2400,86.54035956705187
3.0,2500,89.07536882617065
3.0,2600,94.02583025830258
3.0,2700,96.27351916376308
4.0,100,5.121182807700686
4.0,200,6.983044607631269
4.0,300,9.786659845523314
4.0,400,12.86062159311894
4.0,500,15.891246569797543
