group,variable,value
5.0,3600,80.19916044776123
5.0,3700,78.1104
5.0,3800,81.66293929712462
5.0,3900,84.14925373134326
6.0,100,0.23425522663114381
6.0,200,0.17346510314871552
6.0,300,0.29736326260365753
6.0,400,0.46578488264475454
6.0,500,0.861217151204795
6.0,600,0.8920688221911122
6.0,700,1.293365074771058
6.0,800,2.2984184385800117
6.0,900,3.0872287340552975
6.0,1000,4.944040290990465
6.0,1100,8.213512397927223
6.0,1200,12.745316546494566
6.0,1300,19.37890196500503
6.0,1400,27.314962534749142
6.0,1500,34.330412582537235
6.0,1600,41.7698264275647
6.0,1700,49.460116845725175
6.0,1800,57.32080395314002
6.0,1900,65.18330628002461
6.0,2000,70.20048181107882
6.0,2100,75.68949760287786
6.0,2200,76.46688390876037
6.0,2300,84.20197390841754
6.0,2400,88.27829822600754
6.0,2500,91.89181690753578
6.0,2600,94.78284541989548
6.0,2700,95.88780677615965
6.0,2800,96.79870395077157
6.0,2900,97.42591387988391
6.0,3000,97.88864928786329
6.0,3100,98.28892378693646
6.0,3200,98.46920047689582
6.0,3300,98.49271763205573
6.0,3400,98.5962113659023
6.0,3500,98.78469967532475
6.0,3600,99.3805970149254
6.0,3700,98.91680000000001
6.0,3800,99.16613418530355
6.0,3900,99.3859275053305
7.0,100,0.2890953389976741
7.0,200,0.21552715604562747
7.0,300,0.31961295799489636
7.0,400,0.4902190461646717
7.0,500,0.9971513653219524
7.0,600,0.9745416958347899
7.0,700,1.4888133852120988
7.0,800,2.7478977363758905
7.0,900,3.911340277281742
7.0,1000,6.737132403682818
7.0,1100,11.598870112690363
7.0,1200,19.08027080655089
7.0,1300,29.186098014297773
7.0,1400,40.84825791274867
7.0,1500,50.95675470614793
7.0,1600,61.30667820254109
7.0,1700,70.96519600078378
7.0,1800,79.87395825156734
7.0,1900,86.96493488926546
7.0,2000,90.57030506696191
7.0,2100,93.57536491924184
7.0,2200,91.01019879343242
7.0,2300,96.0908588801556
7.0,2400,96.96411405627782
7.0,2500,97.84865000725077
7.0,2600,98.57832531881964
7.0,2700,98.81924736089253
7.0,2800,99.06758992022186
7.0,2900,99.21910190240577
7.0,3000,99.31594003791112
7.0,3100,99.51605666303425
7.0,3200,99.6213374760649
7.0,3300,99.36143365326531
7.0,3400,99.24952415480828
7.0,3500,99.24939123376627
7.0,3600,99.21875000000001
7.0,3700,99.44
7.0,3800,99.31789137380193
7.0,3900,99.61513859275053
8.0,100,0.07684131333558805
8.0,200,0.05073284542918105
8.0,300,0.09039359435591172
8.0,400,0.17602130534577415
8.0,500,0.3766017048464552
8.0,600,0.28900507525376407
8.0,700,0.4881142854813508
8.0,800,1.0829575885193734
8.0,900,1.859519276476358
8.0,1000,3.7783041949706373
8.0,1100,7.186732278374015
8.0,1200,13.004403983380923
8.0,1300,22.32424858326751
8.0,1400,34.3291811866675
8.0,1500,45.39052823688662
8.0,1600,57.551214760439144
8.0,1700,68.94766541497093
8.0,1800,79.08126834367563
8.0,1900,86.6393720707495
8.0,2000,90.70327420925294
8.0,2100,94.05461838650915
8.0,2200,91.93247759018391
8.0,2300,96.93276154118816
8.0,2400,97.6745046992148
8.0,2500,98.2532804872159
8.0,2600,98.65547170130229
8.0,2700,98.62907203623531
8.0,2800,98.74322705366566
8.0,2900,98.87976134618648
8.0,3000,98.9687320661531
8.0,3100,99.25169860906331
8.0,3200,99.30452689764807
8.0,3300,99.01375931270555
8.0,3400,99.39780658025924
8.0,3500,99.51582792207796
8.0,3600,99.66697761194031
8.0,3700,99.4928
8.0,3800,99.44408945686902
8.0,3900,99.86993603411513
9.0,100,7.606137366012577E-4
9.0,200,4.3303465010454495E-5
9.0,300,0.0037116251341033865
9.0,400,0.0053512096475641
9.0,500,0.08557301783507064
9.0,600,0.019518944697234964
9.0,700,0.044157421769109695
9.0,800,0.12028335355107445
9.0,900,0.24144054500717968
9.0,1000,0.6577223143731143
9.0,1100,1.5697799902527243
9.0,1200,3.543043057030515
9.0,1300,7.568909705808107
9.0,1400,15.163829401202628
9.0,1500,23.81905425911527
9.0,1600,35.24142310490407
9.0,1700,47.68509424996114
9.0,1800,61.26550824304715
9.0,1900,73.33178325180891
9.0,2000,80.80848379152917
9.0,2100,87.55419567947214
9.0,2200,87.73428083282168
9.0,2300,94.40122987353905
9.0,2400,96.09538086121044
9.0,2500,97.59619121272219
9.0,2600,98.50218884954386
9.0,2700,98.65074197350118
9.0,2800,99.05404402755437
9.0,2900,99.26710992151503
9.0,3000,99.39271864076666
9.0,3100,99.56938657778328
9.0,3200,99.62708190324801
9.0,3300,99.50929592590101
9.0,3400,99.49234115834312
9.0,3500,99.81818181818184
9.0,3600,99.89039179104479
9.0,3700,99.7048
9.0,3800,99.35383386581472
9.0,3900,99.68869936034113
10.0,100,0.0
10.0,200,7.055836151863192E-5
10.0,300,0.0012132151437602187
10.0,400,0.0013396823633940612
10.0,500,0.040909090909091325
10.0,600,0.002603255162758152
10.0,700,0.00801824589151523
10.0,800,0.007829987869355234
10.0,900,0.013346863277776807
10.0,1000,0.059457818173605695
10.0,1100,0.12156483424672539
10.0,1200,0.35532297430738174
10.0,1300,1.056925949076279
10.0,1400,2.7447712356963585
10.0,1500,5.440460566788366
10.0,1600,10.460016276269293
10.0,1700,18.264924851613788
10.0,1800,29.778734834459673
10.0,1900,44.29828832978792
10.0,2000,55.743182502573546
10.0,2100,67.76931432281386
10.0,2200,72.47054544783691
10.0,2300,81.97575507285215
10.0,2400,86.05033178179323
10.0,2500,90.02588815312512
10.0,2600,93.09639811708213
10.0,2700,93.45452280508285
10.0,2800,94.31234173768594
10.0,2900,94.84372334072673
10.0,3000,95.42654296297606
10.0,3100,96.14700980706344
10.0,3200,95.25521153220848
10.0,3300,95.51110812806225
10.0,3400,95.67470316323755
10.0,3500,97.8587662337663
10.0,3600,99.34701492537314
10.0,3700,97.94160000000001
10.0,3800,97.38658146964859
10.0,3900,98.24733475479742
11.0,100,0.0
11.0,200,0.0
11.0,300,3.502829049579436E-4
11.0,400,0.0
11.0,500,0.018400141267879404
11.0,600,3.4181396569828676E-5
11.0,700,0.0
11.0,800,0.0
11.0,900,8.103188814151265E-4
11.0,1000,0.01355329095786461
11.0,1100,0.016135208521896535
11.0,1200,0.056331861457343806
11.0,1300,0.25491665183357726
11.0,1400,0.6425024660539616
11.0,1500,0.8557827174670929
11.0,1600,1.6301485004048493
11.0,1700,3.243734217907056
11.0,1800,6.097536179997324
11.0,1900,12.321066119751428
11.0,2000,19.078366350078333
11.0,2100,28.933563652189328
11.0,2200,35.553103081322256
11.0,2300,45.00784325575786
11.0,2400,51.45823458310531
11.0,2500,58.848046788148295
11.0,2600,66.25689825652634
11.0,2700,68.34140298916924
11.0,2800,70.8774913551337
11.0,2900,72.97031223340697
11.0,3000,75.59136914595756
11.0,3100,79.48612268444319
11.0,3200,80.07644784854945
11.0,3300,80.72756560843003
11.0,3400,82.62476207740413
11.0,3500,88.34577922077929
11.0,3600,92.2430037313433
11.0,3700,88.2456
11.0,3800,88.50878594249203
11.0,3900,92.42750533049043
12.0,100,0.0
12.0,200,0.0
12.0,300,0.0
12.0,400,0.0
12.0,500,0.015389369592089155
12.0,600,2.802874518725951E-4
12.0,700,0.0
12.0,800,0.0
12.0,900,0.0
12.0,1000,0.0056938376566181845
12.0,1100,0.003879014531385207
12.0,1200,0.01123237009297043
12.0,1300,0.13050497356950386
12.0,1400,0.3117113058928794
12.0,1500,0.14636427018824721
12.0,1600,0.22263963271530274
12.0,1700,0.4613617092647367
12.0,1800,0.7553985208273162
12.0,1900,1.7511717007757777
12.0,2000,3.229915147305266
12.0,2100,6.003255022544505
12.0,2200,9.34354494189392
12.0,2300,13.53122612986064
12.0,2400,17.841887048081546
12.0,2500,23.35864855720444
12.0,2600,28.69191731388439
12.0,2700,31.216327056208655
12.0,2800,34.335410597108286
12.0,2900,36.26776040778027
12.0,3000,39.607559605585806
12.0,3100,43.43219985898331
12.0,3200,45.480869973626184
12.0,3300,48.42137056178268
12.0,3400,51.092087374240904
12.0,3500,61.35653409090913
12.0,3600,68.95475746268656
12.0,3700,58.23760000000002
12.0,3800,64.37779552715658
12.0,3900,72.91897654584223
