group,variable,value
1.0,100,0.01743890252843225
1.0,200,0.023486250303898518
1.0,300,0.09601394147077424
1.0,400,0.06736657917760412
1.0,500,0.12290818658596864
1.0,600,0.17164005038175464
1.0,700,0.18064045721693203
1.0,800,0.26978056068758555
1.0,900,0.3935111889422497
1.0,1000,0.6007012978234586
1.0,1100,1.6282475870008275
1.0,1200,4.151363646117251
1.0,1300,8.138081969837057
1.0,1400,17.017707801004192
1.0,1500,30.04477352502489
1.0,1600,44.0922298291123
1.0,1700,60.27506172355673
1.0,1800,73.40365615486225
1.0,1900,82.97957145710272
1.0,2000,90.14444712117559
1.0,2100,92.03447687318655
1.0,2200,95.43517421189854
1.0,2300,91.69439421338154
1.0,2400,88.06081754735794
1.0,2500,83.6447166921899
2.0,100,0.01927567502693858
2.0,200,0.019496744914773923
2.0,300,0.05006152316616652
2.0,400,0.04694256559966648
2.0,500,0.06876203638916081
2.0,600,0.12397953630129815
2.0,700,0.1363033775722168
2.0,800,0.21064929633208426
2.0,900,0.2767978882204409
2.0,1000,0.4087011626335118
2.0,1100,1.107256215748222
2.0,1200,2.9156733472094394
2.0,1300,5.759712155015573
2.0,1400,12.554798465269783
2.0,1500,22.888130670285104
2.0,1600,36.206736554970085
2.0,1700,52.503997335109794
2.0,1800,67.64140674363821
2.0,1900,78.55302576393038
2.0,2000,86.29366417730661
2.0,2100,91.30295272230755
2.0,2200,98.19127755392277
2.0,2300,99.63713080168776
2.0,2400,100.0
2.0,2500,100.0
3.0,100,0.08456719743478083
3.0,200,0.16874442853670107
3.0,300,0.3062757409714106
3.0,400,0.2835559393196009
3.0,500,0.33475730090269745
3.0,600,0.3672172635245543
3.0,700,0.3586184801661622
3.0,800,0.4504407970121686
3.0,900,0.49609372475785213
3.0,1000,0.6357087332702601
3.0,1100,1.1586449816504
3.0,1200,2.576706435208061
3.0,1300,4.807844200472347
3.0,1400,10.140964803413352
3.0,1500,18.292286729990632
3.0,1600,29.746249297996847
3.0,1700,43.97899439589286
3.0,1800,59.03733700959255
3.0,1900,68.51151245399292
3.0,2000,80.5895446880269
3.0,2100,88.44086021505377
3.0,2200,97.9521213557715
3.0,2300,99.7444243520193
3.0,2400,99.91625124626124
3.0,2500,100.0
4.0,100,0.8703509957446396
4.0,200,1.9040509603177052
4.0,300,2.64205803023805
4.0,400,2.6961296939710575
4.0,500,2.9411551900802198
4.0,600,3.001275093688326
4.0,700,2.842168834420935
4.0,800,2.9569624497288034
4.0,900,3.041172593392041
4.0,1000,3.457170136541898
4.0,1100,4.918962582524169
4.0,1200,7.654037830182691
4.0,1300,10.98586580517873
