group,variable,value
1.0,100,0.39029364852153337
1.0,200,0.7604901579368816
1.0,300,0.9554052819153875
1.0,400,1.0246789374098335
1.0,500,1.0497751341367234
1.0,600,0.989008752751798
1.0,700,0.9793822056898708
1.0,800,1.2901797490009361
1.0,900,1.801937452891975
1.0,1000,2.8526615140359755
1.0,1100,5.242973867718528
1.0,1200,4.1076941391214605
1.0,1300,4.497905252980987
1.0,1400,7.8491048593350365
2.0,100,0.511289654138209
2.0,200,0.846665257629389
2.0,300,1.010872218180055
2.0,400,1.0735919759842654
2.0,500,0.9473632449865198
2.0,600,0.8188672108452549
2.0,700,0.7004778350259595
2.0,800,0.865690643873157
2.0,900,1.0627126811728538
2.0,1000,1.9918959471012103
2.0,1100,4.038083163109572
2.0,1200,3.9082576088250445
2.0,1300,5.048340315823397
2.0,1400,2.5907928388746804
3.0,100,1.4633765490164021
3.0,200,2.50876533419126
3.0,300,3.0678864896774534
3.0,400,3.322209870672683
3.0,500,3.1668263364074902
3.0,600,2.8669453123227204
3.0,700,2.7570690108719957
3.0,800,3.1958484979241
3.0,900,3.756637135337507
3.0,1000,6.23271019069386
3.0,1100,10.754807353666251
3.0,1200,10.13428038569897
3.0,1300,11.26200451176281
3.0,1400,9.085677749360611
4.0,100,4.023689283328574
4.0,200,6.400257305172684
4.0,300,7.278466746173496
4.0,400,7.5394027464353295
4.0,500,7.59122285543764
4.0,600,7.110216587107792
4.0,700,7.161447598200302
4.0,800,8.611103911054112
4.0,900,10.159011997874748
4.0,1000,15.438207687073632
4.0,1100,25.499941302153015
4.0,1200,25.21380103964125
4.0,1300,30.370286819207223
4.0,1400,29.694373401534524
5.0,100,9.868789960874151
5.0,200,16.81645200669398
5.0,300,19.238641660989302
5.0,400,20.25549075002303
5.0,500,20.95504773983975
5.0,600,20.534461785198623
5.0,700,20.53610174093401
5.0,800,22.0188821072824
5.0,900,22.93482102037543
5.0,1000,28.821327005949325
5.0,1100,38.503064027611394
5.0,1200,36.66239434943056
5.0,1300,38.537866580728334
5.0,1400,43.61892583120204
6.0,100,18.47985535697252
6.0,200,33.61985514348564
6.0,300,40.33754773006786
6.0,400,44.804618988282286
6.0,500,49.65635228401287
6.0,600,53.824368508250565
6.0,700,58.87444021040461
6.0,800,63.738867652956586
6.0,900,66.14656435729219
6.0,1000,71.26878587504578
6.0,1100,75.18954708741279
6.0,1200,74.59140510297208
6.0,1300,75.40122462133418
6.0,1400,75.91687979539641
7.0,100,16.881937207748894
7.0,200,32.29789074599252
7.0,300,39.93484265031244
7.0,400,45.57798755360879
7.0,500,51.90590111101952
7.0,600,57.542164509370345
7.0,700,63.47725925746027
7.0,800,69.48520947337833
7.0,900,72.40464346171463
7.0,1000,80.04930038208548
7.0,1100,84.48673428658626
7.0,1200,89.39637315979515
7.0,1300,88.27457299387689
7.0,1400,93.40409207161125
8.0,100,9.138707891974462
8.0,200,18.733479037765164
8.0,300,24.688925082061644
8.0,400,30.035887818254576
8.0,500,37.16964952350642
8.0,600,43.63455105267621
8.0,700,51.27311393560554
8.0,800,59.85047243386216
8.0,900,66.68592257602201
8.0,1000,76.70701537065783
8.0,1100,84.88639618698791
8.0,1200,88.83718900043641
8.0,1300,90.65775056397034
8.0,1400,99.462915601023
9.0,100,3.156101318282835
9.0,200,7.000384991383827
9.0,300,9.858244736534814
9.0,400,13.198485842387393
9.0,500,18.773522744036416
9.0,600,24.615046865425832
9.0,700,31.18581792404338
9.0,800,39.57625343252177
9.0,900,44.63998220706545
9.0,1000,53.05944135247833
9.0,1100,54.79661196027323
9.0,1200,57.45926748938527
9.0,1300,56.65066065098292
9.0,1400,97.41943734015345
10.0,100,1.4387400651643465
10.0,200,2.8106222707696316
10.0,300,3.7866701677392016
10.0,400,4.904888957865147
10.0,500,7.5143066913774375
10.0,600,10.130586214983506
10.0,700,13.474928715635043
10.0,800,18.3473642962895
10.0,900,21.693971407742556
10.0,1000,27.131880593890102
10.0,1100,31.980512314808287
10.0,1200,27.278600055553333
10.0,1300,19.454076699967775
10.0,1400,44.599744245524306
11.0,100,0.7501018363257147
11.0,200,1.4342004523882772
11.0,300,1.8355297936256694
11.0,400,2.184614260204853
11.0,500,2.9486756454755425
11.0,600,3.7758591994674755
11.0,700,4.902841972149773
11.0,800,7.3276557918699625
11.0,900,9.76487131012842
11.0,1000,13.256394263482028
11.0,1100,15.007478105703061
11.0,1200,14.830324193484378
11.0,1300,13.109571382533034
11.0,1400,29.69948849104859
12.0,100,0.4040850408299605
12.0,200,0.7284541988064459
12.0,300,0.9099171734160745
12.0,400,0.9845624679117957
12.0,500,1.1990101041272936
12.0,600,1.3725805109428522
12.0,700,1.5117916330801877
12.0,800,2.0818605828387007
12.0,900,2.7783420444576348
12.0,1000,4.515540764520128
12.0,1100,6.443626587776751
12.0,1200,8.694813697869124
12.0,1300,8.840154689010635
12.0,1400,17.304347826086957
