group,variable,value
1.0,100,0.028202333268704256
1.0,200,0.014471633946514035
1.0,300,0.0020703782310802204
1.0,400,0.0017736439151596142
1.0,500,0.0023039171589353154
1.0,600,0.009122249767586051
1.0,700,0.00716658165484751
1.0,800,0.003508617353023565
1.0,900,0.005648328934251948
1.0,1000,0.008455703803124132
1.0,1100,0.023256317611345684
1.0,1200,0.049868743634543786
1.0,1300,0.1420145402662129
1.0,1400,0.8890403239845716
1.0,1500,2.579658886723987
1.0,1600,8.470516848130124
1.0,1700,16.509676535624088
1.0,1800,26.841486674570834
1.0,1900,43.69717393874895
1.0,2000,64.32292251544077
1.0,2100,66.68925657298277
1.0,2200,80.72195704057279
2.0,100,0.017628615880792408
2.0,200,0.00891513371463898
2.0,300,3.417444734717303E-4
2.0,400,4.62641938216975E-4
2.0,500,0.001344368146970932
2.0,600,0.0066835166821609775
2.0,700,0.00343402258300596
2.0,800,0.0026542768944173793
2.0,900,0.004178236835958805
2.0,1000,0.004150147021165771
2.0,1100,0.005473879506069491
2.0,1200,0.0105595008614513
2.0,1300,0.0430760975827876
2.0,1400,0.41171283019213745
2.0,1500,0.4966289722075724
2.0,1600,1.362181004432585
2.0,1700,4.126998414965845
2.0,1800,12.257229754111027
2.0,1900,25.74358519569586
2.0,2000,48.21617069062325
2.0,2100,49.52085222121486
2.0,2200,65.29653937947494
3.0,100,0.058795864997659236
3.0,200,0.036733343638892905
3.0,300,0.0075378834517248515
3.0,400,0.01399464390307168
3.0,500,0.03900000333176765
3.0,600,0.04806773577109838
3.0,700,0.04460135143203718
3.0,800,0.04742926910623112
3.0,900,0.04480498762710667
3.0,1000,0.04228028503562968
3.0,1100,0.041527849467411476
3.0,1200,0.049870478682335656
3.0,1300,0.10287736299650652
3.0,1400,0.5358641573744064
3.0,1500,0.6103344501672089
3.0,1600,1.2177475577742396
3.0,1700,2.9981507934954843
3.0,1800,9.060802103201187
3.0,1900,20.74092467778171
3.0,2000,41.060499719258864
3.0,2100,42.204215775158644
3.0,2200,54.80071599045347
4.0,100,0.21154008029773544
4.0,200,0.18329571803988048
4.0,300,0.21584800376122076
4.0,400,0.42863390956614084
4.0,500,0.7353443881375783
4.0,600,0.8373166511724017
4.0,700,0.8430602207805304
4.0,800,0.7680300450928147
4.0,900,0.7167561494273083
4.0,1000,0.7392665718902631
4.0,1100,0.9071227210216497
4.0,1200,1.0920425503120537
4.0,1300,1.483225036736837
4.0,1400,2.5744907963093553
4.0,1500,3.5815441359905646
4.0,1600,5.037483324009113
4.0,1700,8.11769367747488
4.0,1800,15.455745141502124
4.0,1900,26.471739387489652
4.0,2000,43.67069062324537
4.0,2100,45.47144152311877
4.0,2200,59.49522673031026
5.0,100,0.9612147278720151
5.0,200,1.0092450146854157
5.0,300,1.5314220024113143
5.0,400,2.9265399328125334
5.0,500,4.341171316148093
5.0,600,4.76043603450059
5.0,700,4.8908687070640795
5.0,800,4.617906850142706
5.0,900,4.343676390443039
5.0,1000,4.912861040715604
5.0,1100,5.2997729594323095
5.0,1200,5.553976469281869
5.0,1300,6.574602703587113
5.0,1400,8.562222262944275
5.0,1500,11.547050705942132
5.0,1600,15.120790119206418
5.0,1700,21.841633563587216
5.0,1800,33.77158616423524
5.0,1900,48.194336052973846
5.0,2000,63.06829028635599
5.0,2100,66.65015865820489
5.0,2200,84.10023866348449
6.0,100,3.3403082335917014
6.0,200,3.304798268665928
6.0,300,4.3919882254603495
6.0,400,7.48249707964151
6.0,500,11.22808113519985
6.0,600,13.405659281066065
6.0,700,13.926450844687771
6.0,800,14.299764938371139
6.0,900,14.92976073983955
6.0,1000,17.60922568852715
6.0,1100,20.094644152712917
6.0,1200,22.399864319262807
6.0,1300,26.060577667663345
6.0,1400,31.09350748114833
6.0,1500,38.468066024776654
6.0,1600,46.07013383827511
6.0,1700,53.24392892785152
6.0,1800,64.29109747925145
6.0,1900,71.2074612746837
6.0,2000,75.189430095452
6.0,2100,73.90911151405255
6.0,2200,85.0280429594272
7.0,100,3.1554132401413058
7.0,200,3.10854908022876
7.0,300,3.7899006990523536
7.0,400,6.116364887125303
7.0,500,9.227754621994398
7.0,600,11.444863004854929
7.0,700,12.672737477247368
7.0,800,14.4880565406607
7.0,900,16.67040474093258
7.0,1000,21.746418952926867
7.0,1100,27.54295362091825
7.0,1200,35.18587393489775
7.0,1300,46.76942885655473
7.0,1400,58.74260360451175
7.0,1500,73.09105722378881
7.0,1600,83.66595515772255
7.0,1700,90.0994168639804
7.0,1800,93.88172070725284
7.0,1900,94.06864136218512
7.0,2000,94.49038461538461
7.0,2100,92.72404805077062
7.0,2200,95.61992840095466
8.0,100,1.5485709083858654
8.0,200,1.4687568403153417
8.0,300,1.5894718320876569
8.0,400,2.477923408033715
8.0,500,3.6913700560736666
8.0,600,4.711464466480764
8.0,700,5.504018301139765
8.0,800,6.706755111095766
8.0,900,8.854666969946356
8.0,1000,14.294632182182694
8.0,1100,21.366006360023714
8.0,1200,30.841139024174673
8.0,1300,45.21245170351213
8.0,1400,60.25383677994525
8.0,1500,75.05259434930468
8.0,1600,84.49562766277911
8.0,1700,88.5847308377198
8.0,1800,92.84097118408154
8.0,1900,93.41078396594536
8.0,2000,93.5584643458731
8.0,2100,93.36865367180415
8.0,2200,99.31742243436754
9.0,100,0.5403675820356283
9.0,200,0.5113071572113109
9.0,300,0.41046030664353605
9.0,400,0.5775650528411849
9.0,500,0.8000539746319274
9.0,600,1.179094360086772
9.0,700,1.2401052213178947
9.0,800,1.5444068233954
9.0,900,2.4840220987053128
9.0,1000,5.178382149069775
9.0,1100,10.947571315644213
9.0,1200,20.648135777900173
9.0,1300,35.37502057872464
9.0,1400,51.65733088390257
9.0,1500,67.63660794078345
9.0,1600,81.61099109179322
9.0,1700,82.92396728176413
9.0,1800,85.74831176864782
9.0,1900,84.08318552678253
9.0,2000,71.15581134194275
9.0,2100,65.9023118766999
9.0,2200,66.50417661097852
10.0,100,0.32112662735324876
10.0,200,0.24940655433606176
10.0,300,0.12413451485084957
10.0,400,0.18103695531054842
10.0,500,0.2945565584175458
10.0,600,0.45143999845057614
10.0,700,0.4260866301712944
10.0,800,0.45275953541501035
10.0,900,0.6220290934737389
10.0,1000,1.1233635617091584
10.0,1100,2.6901816685496547
10.0,1200,5.130923236280579
10.0,1300,10.394883875019618
10.0,1400,21.98062139800812
10.0,1500,36.48641957375042
10.0,1600,48.27160132547231
10.0,1700,55.032835645656746
10.0,1800,62.6278674158461
10.0,1900,67.01903748374126
10.0,2000,48.390581134194264
10.0,2100,40.05156391659111
10.0,2200,24.139618138424822
11.0,100,0.19280275982086725
11.0,200,0.12216895965373231
11.0,300,0.048963734043966915
11.0,400,0.05801266166368732
11.0,500,0.0713131494864085
11.0,600,0.1333669042454301
11.0,700,0.11330227416567651
11.0,800,0.14015116948667272
11.0,900,0.15398413277542167
11.0,1000,0.2237353089210513
11.0,1100,0.5221770627664333
11.0,1200,1.1065822508081047
11.0,1300,2.7370333710694688
11.0,1400,9.700630377218479
11.0,1500,23.822691832797013
11.0,1600,41.900727288376245
11.0,1700,53.50920689587685
11.0,1800,63.92373318212271
11.0,1900,76.50561664892987
11.0,2000,83.6261229646266
11.0,2100,82.79657751586578
11.0,2200,86.94988066825775
12.0,100,0.09117457900436494
12.0,200,0.05314561756067361
12.0,300,0.009102756183400984
12.0,400,0.011239671601147801
12.0,500,0.01951082990994246
12.0,600,0.05872165840305794
12.0,700,0.045355369306696224
12.0,800,0.04369880644075182
12.0,900,0.04071681873901837
12.0,1000,0.052452560287508374
12.0,1100,0.11534491035687684
12.0,1200,0.26802671279580603
12.0,1300,0.7710324727192189
12.0,1400,3.420080446395029
12.0,1500,10.290947329861762
12.0,1600,23.652209837758747
12.0,1700,35.58644306596477
12.0,1800,45.17475127583893
12.0,1900,60.92787040321626
12.0,2000,76.21925884334644
12.0,2100,76.8517679057117
12.0,2200,89.00000000000001
