Elevation,SCA,CCA
3500,0.7406098593170917,0.8832483835431623
3600,6.094630959547422,1.3181564284123644
3700,2.2749723669017827,1.2738001164896036
3800,2.6483508879361026,1.3791434946907544
3900,3.197253485315814,1.505816481081697
4000,3.8530780836976213,1.6606431369927404
4100,4.020323583689068,1.710534663887922
4200,2.139098643081084,1.355046141005509
4300,1.6531871206399933,1.2525907910089376
4400,3.1129380398172395,1.3090892928976727
4500,2.093935759754289,1.5233190073618494
4600,2.517615698365312,1.731096122167859
4700,3.207946784959642,2.0145854869505713
4800,4.405828700660651,2.4695796017956955
4900,6.1250550902061836,2.6573310311111897
5000,6.818103179773196,3.090291159124069
5100,6.647216491440659,3.0681158414083836
5200,7.055999331853827,3.319692733392676
5300,7.9427079525237,3.5843074900049054
5400,9.88499808537041,3.9229916321930016
5500,11.546838514967218,4.298332492868719
5600,20.163040826810644,5.527297376259527
5700,29.012803281689912,6.696016099677945
5800,29.798076980742813,7.049123288902265
5900,41.75808168354469,8.20782237293321
6000,44.19167959127818,8.536451228964554
6100,48.20383172742178,9.869189225418776
6200,48.414071308096794,10.031684213008921
