Elevation,SCA,CCA
100,0.10024935894246981,19.018977357523212
200,0.09360420443294681,19.533880353636274
300,0.09125960028496609,19.505176250175374
400,0.08703956053825956,19.36517079494386
500,0.10513889099371794,19.580397466998665
600,0.16020078647039357,19.797028672880483
700,0.2955713095546535,20.05638915858802
800,0.4581455681589224,20.291888948870874
900,0.7781766759792714,20.72255011319712
1000,1.2614284977467025,21.390001368539775
1100,2.1694780439413037,21.996562736120453
1200,3.9461937036176744,22.78763410808356
1300,7.00039965280461,24.11094931768465
1400,11.036999544925823,25.276202822922208
1500,14.645133157161498,26.396446981038807
1600,18.949713167916546,27.25643887523818
1700,24.27885188817194,27.85388717445431
1800,28.49449589877941,28.342885491087433
1900,33.19908340437276,28.46991842618956
2000,37.90601449590141,29.016517790854078
2100,42.284729893044535,29.680140475617232
2200,45.891442167938294,31.209451755896453
2300,49.831190415264004,32.02284985662704
2400,54.48088377274865,32.56643378143419
2500,59.45723373549497,34.93081136256666
2600,65.60372657733635,36.93814048531823
2700,70.5529672787319,39.36768341023303
2800,72.44330491631686,42.406176066500855
2900,72.99040898230781,39.83902254061035
3000,79.78185049577897,43.075974367803134
3100,76.76516321488292,38.45435128333936
3200,71.46271261535806,37.80057056233738
