Elevation,SCA,CCA
100,3.490029329953417,28.652326695372473
200,9.667881129715752,45.51595849857559
300,12.419549824799619,50.70713763593423
400,18.25243018901974,63.00335198023829
500,21.25624158538565,72.4910869331877
600,22.955072549515325,79.2425988077392
700,24.47190568208139,86.4067000681534
800,24.593030103451177,89.47453528178839
900,25.20876365866251,92.11761063813731
1000,29.002901083674804,93.35086774247712
1100,28.813860252004588,92.90657296498063
