Elevation,SCA,CCA
3200,1.4131258001482379,1.435805070397452
3300,1.5407432962632248,1.4514890320555605
3400,1.6534015361452747,1.8216885841549304
3500,2.965800806767155,2.2594672383590106
3600,2.9706804720909146,1.9752750269396766
3700,4.0539868554222265,2.14480329612516
3800,7.553915929425083,2.587426280293658
3900,6.3385226106676145,2.8081912343958337
4000,5.914433034453961,2.423325163509756
4100,6.667594307275242,2.697212684695704
4200,10.723076407123868,3.5780227425109654
4300,10.545903197569686,3.507386733230112
4400,11.071173761060782,3.6117138531537973
4500,12.343961020797515,3.8491631501247046
4600,13.56114844150924,4.038040752113469
4700,14.376150107674595,4.176285888567158
4800,15.426767505399248,4.397433193824545
4900,17.359017288989058,4.833047407355502
5000,18.811194050697907,5.288442916120426
5100,21.073046042605075,5.779489258877358
5200,21.20819189209027,5.898110877080594
5300,21.62179046130017,6.246860847337403
5400,24.55754368175953,6.774077680193651
5500,25.404944019510065,6.939523515554453
5600,28.045393853823814,7.317318775685064
5700,29.11462595400467,7.535621157461321
5800,31.161682129158354,7.5755752642433025
5900,33.64082344806436,7.841969931584004
6000,38.15823720959148,8.823548729738626
6100,39.966793689884064,9.516155696401594
6200,42.47847931085869,10.436055765964877
6300,53.03882151933244,11.125100164235135
6400,60.29547627245656,11.934254986667566
6500,55.57452242834519,11.461895715582113
6600,60.026012879378584,10.756550837237706
6700,56.81726298766929,12.786503455849934
6800,44.991258450688406,10.055390070677374
