Elevation,SCA,CCA
100,0.3315652717700425,29.616920180957646
200,0.3306809971974727,31.900980539284298
300,0.5523609807457017,31.55155687141731
400,0.4959901221707904,31.560766951656184
500,0.8006880472819972,30.91571661367238
600,1.4684892396668967,31.12863036973042
700,1.8320374810657936,32.4000359912591
800,2.4954429224112444,33.07130466377405
900,3.368710290314824,33.401004821619765
1000,4.630889625718617,34.00219142227493
1100,6.089619615330027,34.45532747257112
1200,7.429162798208946,35.20701554998247
1300,10.483069896011065,36.142883110511555
1400,15.410171999945225,37.70308667087846
1500,21.363086633731303,39.49406101730559
1600,28.19557826166056,41.57971521505589
1700,35.170118631071425,44.59155682597315
1800,41.521884959551,48.46898542903483
1900,52.16918593036338,54.21876749115913
2000,59.18699045642332,56.59732783573829
2100,70.15907681809563,60.39313382430625
2200,75.38688030693673,62.213493133852964
2300,72.85490861946468,58.65242646398362
2400,77.64259747787062,60.31561391410346
2500,78.59040171733784,58.82299119361839
2600,84.07586704785005,56.24115411182989
2700,84.05953996448802,56.56146068066617
2800,71.6625870351379,63.526919549773524
2900,84.20045549491275,56.955045536555495
3000,79.15810939120855,57.97378435876151
3100,79.3058621386699,57.223626966814166
3200,80.92571929115289,57.660372952982115
3300,,
3400,80.85297486692271,57.46126743396061
