Elevation,Area
3500,23.68
3600,41.18
3700,58.26
3800,53.94
3900,58.95
4000,49.39
4100,64.89
4200,146.49
4300,280.41
4400,870.12
4500,745.10
4600,728.25
4700,399.13
4800,203.53
4900,115.10
5000,74.14
5100,54.45
5200,46.69
5300,23.32
5400,20.57
5500,9.13
5600,5.47
5700,3.64
5800,4.10
5900,0.91
6000,0.91
6100,0.68
6200,0.68
