Elevation,SCA,CCA
3700,3.6878964085766466,2.3355124945540546
3800,0.32475301452066824,2.170150525744212
3900,0.12837244496899688,2.4972883243936255
4000,0.111256103627834,2.9823686877516895
4100,0.1494656248304261,3.3501813004994707
4200,0.2219604084680517,3.952889888504102
4300,1.5368063454058996,4.488472779257507
4400,0.3508866291323913,5.253273053003784
4500,0.4829258967891128,6.058484928464982
4600,0.8822434292672677,6.751345081465781
4700,1.0587778298099044,6.950172835542155
4800,1.336314211613852,7.345983451596784
4900,1.9617745794232662,8.055887152042033
5000,2.8173526807480247,8.826411134339889
5100,4.413844622898621,9.535049039493313
5200,7.452230565763066,10.537580430346718
5300,12.717832391009189,11.724647286119135
5400,21.757649076880018,13.013152759537032
5500,28.235523657158474,14.299998334364593
5600,38.84588545360483,15.277392311420133
5700,46.894259748919744,16.69641014866236
5800,56.10397741198306,17.803676377180263
5900,70.11763494946872,19.849494519752298
6000,81.39650848319546,22.75323116296236
6100,80.59022303079306,20.052208693985477
6200,88.49041551358857,25.684350145344073
6300,88.38101206118186,26.04425256243664
