Elevation,SCA,CCA
100,4.748923184148519,20.265652979201697
200,10.95991045996014,48.56199043955154
300,14.626922569422481,60.5265697180805
400,17.627079226564252,68.19143163619815
500,21.2116117842682,74.37375040371386
600,23.898554682660443,78.36296547380805
700,27.173653930040736,81.57252754038346
800,30.37971812958242,83.03769703304218
900,38.956475802503505,85.3945106156452
1000,38.71726298766931,88.4946407650752
