Elevation,Area
3700,159.33
3800,569.44
3900,553.70
4000,898.58
4100,1073.65
4200,1220.40
4300,1503.50
4400,1431.18
4500,1035.16
4600,942.41
4700,695.99
4800,526.71
4900,337.77
5000,211.55
5100,137.61
5200,87.09
5300,57.83
5400,31.15
5500,20.54
5600,14.87
5700,10.62
5800,8.02
5900,4.49
6000,1.66
6100,0.47
6200,0.95
6300,0.95
